"DIST_ALLN","DIST_ALLR","DIST_ALLD","DISTRICT","Gradespan","DIST_MALN","DIST_MALR","DIST_MALD","DIST_FEMN","DIST_FEMR","DIST_FEMD","DIST_AAN","DIST_AAR","DIST_AAD","DIST_ASN","DIST_ASR","DIST_ASD","DIST_HSN","DIST_HSR","DIST_HSD","DIST_NAN","DIST_NAR","DIST_NAD","DIST_WHN","DIST_WHR","DIST_WHD","DIST_PIN","DIST_PIR","DIST_PID","DIST_MUN","DIST_MUR","DIST_MUD","DIST_ATRN","DIST_ATRR","DIST_ATRD","DIST_BEN","DIST_BER","DIST_BED","DIST_TTLN","DIST_TTLR","DIST_TTLD","DIST_CTEN","DIST_CTER","DIST_CTED","DIST_ECNN","DIST_ECNR","DIST_ECND","DIST_GFTN","DIST_GFTR","DIST_GFTD","DIST_IMMN","DIST_IMMR","DIST_IMMD","DIST_LEPN","DIST_LEPR","DIST_LEPD","DIST_MIGN","DIST_MIGR","DIST_MIGD","DIST_OVRN","DIST_OVRR","DIST_OVRD","DIST_SPEN","DIST_SPER","DIST_SPED","cntyname","regnname","distname","COUNTY","REGION","CALC_PER_TEC"
"-","1.6","<1,100","002901","912","-","1.1","<600","-","2.0","<500","0","0.0","23","0","0.0","4","-","1.7","<700","0","0.0","5","-","1.5","<400",".",".",".","0","0.0","19","-","2.8","<400","0","0.0","17","-","0.7","<1,000","0","0.0","310","-","2.0","<300","0","0.0","56","0","0.0","5","-","3.2","<100","0","0.0","3","-","3.8","<300","-","1.9","<200","Andrews County","Midland","Andrews ISD","002","18","Yes"
"0","0.0","204","003801","712","0","0.0","92","0","0.0","112","0","0.0","31","0","0.0","4","0","0.0","27",".",".",".","0","0.0","138","0","0.0","2","0","0.0","2","0","0.0","14",".",".",".","0","0.0","204",".",".",".","0","0.0","78",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","41","0","0.0","15","Angelina County","Kilgore","Pineywoods Community Academy","003","07","No"
"0","0.0","204","003801","712","0","0.0","92","0","0.0","112","0","0.0","31","0","0.0","4","0","0.0","27",".",".",".","0","0.0","138","0","0.0","2","0","0.0","2","0","0.0","14",".",".",".","0","0.0","204",".",".",".","0","0.0","78",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","41","0","0.0","15","Angelina County","Kilgore","Pineywoods Community Academy","003","07","Yes"
"0","0.0","79","003801","78","0","0.0","29","0","0.0","50","0","0.0","14","0","0.0","2","0","0.0","13",".",".",".","0","0.0","46","0","0.0","2","0","0.0","2","0","0.0","7",".",".",".","0","0.0","79",".",".",".","0","0.0","39",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","17","0","0.0","5","Angelina County","Kilgore","Pineywoods Community Academy","003","07","No"
"0","0.0","79","003801","78","0","0.0","29","0","0.0","50","0","0.0","14","0","0.0","2","0","0.0","13",".",".",".","0","0.0","46","0","0.0","2","0","0.0","2","0","0.0","7",".",".",".","0","0.0","79",".",".",".","0","0.0","39",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","17","0","0.0","5","Angelina County","Kilgore","Pineywoods Community Academy","003","07","Yes"
"0","0.0","125","003801","912","0","0.0","63","0","0.0","62","0","0.0","17","0","0.0","2","0","0.0","14",".",".",".","0","0.0","92",".",".",".",".",".",".","0","0.0","7",".",".",".","0","0.0","125",".",".",".","0","0.0","39",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","24","0","0.0","10","Angelina County","Kilgore","Pineywoods Community Academy","003","07","No"
"0","0.0","125","003801","912","0","0.0","63","0","0.0","62","0","0.0","17","0","0.0","2","0","0.0","14",".",".",".","0","0.0","92",".",".",".",".",".",".","0","0.0","7",".",".",".","0","0.0","125",".",".",".","0","0.0","39",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","24","0","0.0","10","Angelina County","Kilgore","Pineywoods Community Academy","003","07","Yes"
"-","0.7","<1,300","003902","712","-","0.5","<700","-","1.0","<700","0","0.0","62","0","0.0","15","0","0.0","263","0","0.0","3","-","1.0","<900",".",".",".","0","0.0","25","-","1.6","<400","0","0.0","10","-","0.7","<1,300","-","1.1","<500","-","1.0","<700","0","0.0","86","0","0.0","5","0","0.0","14",".",".",".","-","2.1","<300","-","0.9","<200","Angelina County","Kilgore","Hudson ISD","003","07","No"
"-","0.4","<1,300","003902","712","-","0.2","<700","-","0.6","<700","0","0.0","62","0","0.0","15","0","0.0","263","0","0.0","3","-","0.6","<900",".",".",".","0","0.0","25","-","0.6","<400","0","0.0","10","-","0.4","<1,300","-","0.4","<500","-","0.3","<700","0","0.0","86","0","0.0","5","0","0.0","14",".",".",".","-","0.7","<300","0","0.0","<200","Angelina County","Kilgore","Hudson ISD","003","07","Yes"
"-","0.2","<500","003902","78","-","0.0","<300","-","0.4","<300","0","0.0","23","0","0.0","5","0","0.0","103",".",".",".","-","0.3","<400",".",".",".","0","0.0","9","0","0.0","125","0","0.0","6","-","0.2","<500",".",".",".","-","0.4","<300","0","0.0","48","0","0.0","1","0","0.0","9",".",".",".","0","0.0","99","0","0.0","44","Angelina County","Kilgore","Hudson ISD","003","07","No"
"-","0.2","<500","003902","78","-","0.0","<300","-","0.4","<300","0","0.0","23","0","0.0","5","0","0.0","103",".",".",".","-","0.3","<400",".",".",".","0","0.0","9","0","0.0","124","0","0.0","6","-","0.2","<500",".",".",".","-","0.4","<300","0","0.0","48","0","0.0","1","0","0.0","9",".",".",".","0","0.0","98","0","0.0","44","Angelina County","Kilgore","Hudson ISD","003","07","Yes"
"-","1.0","<900","003902","912","-","0.7","<500","-","1.3","<400","0","0.0","39","0","0.0","10","0","0.0","160","0","0.0","3","-","1.4","<600",".",".",".","0","0.0","16","-","2.6","<200","0","0.0","4","-","1.0","<900","-","1.1","<500","-","1.4","<400","0","0.0","38","0","0.0","4","0","0.0","5",".",".",".","-","3.2","<200","-","1.5","<100","Angelina County","Kilgore","Hudson ISD","003","07","No"
"-","0.5","<900","003902","912","-","0.2","<500","-","0.8","<400","0","0.0","39","0","0.0","10","0","0.0","160","0","0.0","3","-","0.7","<600",".",".",".","0","0.0","16","-","1.0","<200","0","0.0","4","-","0.5","<900","-","0.4","<500","-","0.3","<400","0","0.0","38","0","0.0","4","0","0.0","5",".",".",".","-","1.1","<200","0","0.0","<100","Angelina County","Kilgore","Hudson ISD","003","07","Yes"
"61","1.7","3,662","003903","712","30","1.6","1,822","31","1.7","1,840","19","1.9","999","0","0.0","57","19","1.5","1,260","-","20.0","<100","20","1.6","1,265","0","0.0","4","-","1.5","<100","33","2.3","1,457","-","0.8","<400","0","0.0","42","-","1.0","<600","41","1.7","2,420","0","0.0","454",".",".",".","-","2.2","<200",".",".",".","48","5.2","923","-","2.1","<600","Angelina County","Kilgore","Lufkin ISD","003","07","No"
"58","1.6","3,644","003903","712","27","1.5","1,814","31","1.7","1,830","16","1.6","992","0","0.0","57","19","1.5","1,253","-","20.0","<100","20","1.6","1,261","0","0.0","4","-","1.5","<100","32","2.2","1,445","-","0.8","<400","0","0.0","41","-","1.0","<600","39","1.6","2,408","0","0.0","454",".",".",".","-","2.2","<200",".",".",".","45","5.0","909","-","2.0","<600","Angelina County","Kilgore","Lufkin ISD","003","07","Yes"
"-","0.6","<1,300","003903","78","-","0.5","<700","-","0.7","<700","-","0.6","<400","0","0.0","20","-","0.6","<500","0","0.0","1","-","0.5","<500","0","0.0","2","0","0.0","25","-","0.9","<500","-","1.1","<200","0","0.0","20",".",".",".","-","0.5","<1,000","0","0.0","128",".",".",".","-","1.8","<200",".",".",".","-","1.5","<400","0","0.0","189","Angelina County","Kilgore","Lufkin ISD","003","07","No"
"-","0.6","<1,300","003903","78","-","0.5","<700","-","0.7","<700","-","0.6","<400","0","0.0","20","-","0.6","<500","0","0.0","1","-","0.5","<500","0","0.0","2","0","0.0","25","-","0.9","<500","-","1.1","<200","0","0.0","20",".",".",".","-","0.5","<1,000","0","0.0","128",".",".",".","-","1.8","<200",".",".",".","-","1.5","<400","0","0.0","188","Angelina County","Kilgore","Lufkin ISD","003","07","Yes"
"-","2.2","<2,500","003903","912","-","2.3","<1,200","-","2.2","<1,300","-","2.5","<700","0","0.0","37","-","2.0","<800","-","22.2","<100","-","2.1","<900","0","0.0","2","-","2.4","<100","-","2.9","<1,100","-","0.6","<200","0","0.0","22","-","1.0","<600","-","2.4","<1,600","0","0.0","326",".",".",".","-","2.8","<100",".",".",".","-","7.3","<600","-","3.2","<400","Angelina County","Kilgore","Lufkin ISD","003","07","No"
"-","2.1","<2,400","003903","912","-","2.0","<1,200","-","2.2","<1,300","-","2.1","<700","0","0.0","37","-","2.0","<800","-","22.2","<100","-","2.1","<900","0","0.0","2","-","2.4","<100","-","2.8","<1,100","-","0.6","<200","0","0.0","21","-","1.0","<600","-","2.3","<1,500","0","0.0","326",".",".",".","-","2.9","<100",".",".",".","-","6.9","<600","-","2.9","<400","Angelina County","Kilgore","Lufkin ISD","003","07","Yes"
"-","1.4","<1,000","003904","712","-","1.8","<500","-","0.9","<500","0","0.0","21","0","0.0","1","-","3.6","<100","-","25.0","<100","-","1.1","<900","0","0.0","1","-","6.7","<100","-","1.8","<400","0","0.0","3","-","1.4","<1,000","-","2.6","<400","-","2.4","<500","0","0.0","70",".",".",".","0","0.0","4",".",".",".","-","4.0","<300","-","2.4","<200","Angelina County","Kilgore","Huntington ISD","003","07","No"
"-","1.2","<1,000","003904","712","-","1.4","<500","-","0.9","<500","0","0.0","21","0","0.0","1","-","3.6","<100","-","25.0","<100","-","0.8","<900","0","0.0","1","-","6.7","<100","-","1.3","<400","0","0.0","3","-","1.2","<1,000","-","2.1","<400","-","2.2","<500","0","0.0","70",".",".",".","0","0.0","4",".",".",".","-","3.2","<300","-","2.4","<200","Angelina County","Kilgore","Huntington ISD","003","07","Yes"
"0","0.0","316","003904","78","0","0.0","163","0","0.0","153","0","0.0","3",".",".",".","0","0.0","22",".",".",".","0","0.0","288",".",".",".","0","0.0","3","0","0.0","125",".",".",".","0","0.0","316",".",".",".","0","0.0","154","0","0.0","26",".",".",".","0","0.0","1",".",".",".","0","0.0","75","0","0.0","43","Angelina County","Kilgore","Huntington ISD","003","07","No"
"0","0.0","316","003904","78","0","0.0","163","0","0.0","153","0","0.0","3",".",".",".","0","0.0","22",".",".",".","0","0.0","288",".",".",".","0","0.0","3","0","0.0","125",".",".",".","0","0.0","316",".",".",".","0","0.0","154","0","0.0","26",".",".",".","0","0.0","1",".",".",".","0","0.0","75","0","0.0","43","Angelina County","Kilgore","Huntington ISD","003","07","Yes"
"-","2.1","<700","003904","912","-","2.8","<400","-","1.4","<300","0","0.0","18","0","0.0","1","-","6.1","<100","-","25.0","<100","-","1.6","<600","0","0.0","1","-","8.3","<100","-","2.7","<300","0","0.0","3","-","2.1","<700","-","2.6","<400","-","3.7","<400","0","0.0","44",".",".",".","0","0.0","3",".",".",".","-","6.1","<200","-","3.8","<100","Angelina County","Kilgore","Huntington ISD","003","07","No"
"-","1.8","<700","003904","912","-","2.2","<400","-","1.4","<300","0","0.0","18","0","0.0","1","-","6.1","<100","-","25.0","<100","-","1.3","<600","0","0.0","1","-","8.3","<100","-","2.0","<300","0","0.0","3","-","1.8","<700","-","2.1","<400","-","3.3","<400","0","0.0","44",".",".",".","0","0.0","3",".",".",".","-","4.8","<200","-","3.8","<100","Angelina County","Kilgore","Huntington ISD","003","07","Yes"
"-","0.2","<900","003905","712","-","0.5","<500","-","0.0","<400","-","1.8","<200","0","0.0","2","0","0.0","419","0","0.0","1","0","0.0","280","0","0.0","1","0","0.0","14","-","0.2","<500","0","0.0","47","-","0.2","<900","0","0.0","277","-","0.3","<700","0","0.0","46","0","0.0","5","0","0.0","57",".",".",".","-","1.0","<200","-","1.0","<200","Angelina County","Kilgore","Diboll ISD","003","07","No"
"0","0.0","<900","003905","712","0","0.0","<500","0","0.0","<400","0","0.0","<200","0","0.0","2","0","0.0","417","0","0.0","1","0","0.0","280","0","0.0","1","0","0.0","14","0","0.0","<500","0","0.0","47","0","0.0","<900","0","0.0","277","0","0.0","<700","0","0.0","46","0","0.0","5","0","0.0","57",".",".",".","0","0.0","<200","0","0.0","<200","Angelina County","Kilgore","Diboll ISD","003","07","Yes"
"0","0.0","295","003905","78","0","0.0","148","0","0.0","147","0","0.0","35","0","0.0","1","0","0.0","162","0","0.0","1","0","0.0","92",".",".",".","0","0.0","4","0","0.0","126","0","0.0","18","0","0.0","295",".",".",".","0","0.0","229","0","0.0","15","0","0.0","1","0","0.0","25",".",".",".","0","0.0","72","0","0.0","39","Angelina County","Kilgore","Diboll ISD","003","07","No"
"0","0.0","294","003905","78","0","0.0","147","0","0.0","147","0","0.0","35","0","0.0","1","0","0.0","161","0","0.0","1","0","0.0","92",".",".",".","0","0.0","4","0","0.0","125","0","0.0","18","0","0.0","294",".",".",".","0","0.0","228","0","0.0","15","0","0.0","1","0","0.0","25",".",".",".","0","0.0","72","0","0.0","39","Angelina County","Kilgore","Diboll ISD","003","07","Yes"
"-","0.4","<600","003905","912","-","0.7","<300","-","0.0","<300","-","2.5","<100","0","0.0","1","0","0.0","257",".",".",".","0","0.0","188","0","0.0","1","0","0.0","10","-","0.3","<400","0","0.0","29","-","0.4","<600","0","0.0","277","-","0.5","<400","0","0.0","31","0","0.0","4","0","0.0","32",".",".",".","-","1.6","<200","-","1.5","<100","Angelina County","Kilgore","Diboll ISD","003","07","No"
"0","0.0","<600","003905","912","0","0.0","<300","0","0.0","<300","0","0.0","<100","0","0.0","1","0","0.0","256",".",".",".","0","0.0","188","0","0.0","1","0","0.0","10","0","0.0","<400","0","0.0","29","0","0.0","<600","0","0.0","277","0","0.0","<400","0","0.0","31","0","0.0","4","0","0.0","32",".",".",".","0","0.0","<200","0","0.0","<100","Angelina County","Kilgore","Diboll ISD","003","07","Yes"
"-","0.9","<300","003906","712","-","1.0","<200","-","0.8","<200",".",".",".",".",".",".","0","0.0","12","0","0.0","1","-","1.0","<300",".",".",".","0","0.0","4","0","0.0","79",".",".",".","-","0.9","<300","-","2.8","<100","-","1.6","<200","0","0.0","13",".",".",".",".",".",".",".",".",".","-","2.1","<100","-","3.2","<100","Angelina County","Kilgore","Zavalla ISD","003","07","No"
"-","0.9","<300","003906","712","-","1.0","<200","-","0.8","<200",".",".",".",".",".",".","0","0.0","12","0","0.0","1","-","1.0","<300",".",".",".","0","0.0","4","0","0.0","79",".",".",".","-","0.9","<300","-","2.8","<100","-","1.6","<200","0","0.0","13",".",".",".",".",".",".",".",".",".","-","2.1","<100","-","3.2","<100","Angelina County","Kilgore","Zavalla ISD","003","07","Yes"
"0","0.0","73","003906","78","0","0.0","33","0","0.0","40",".",".",".",".",".",".","0","0.0","6",".",".",".","0","0.0","66",".",".",".","0","0.0","1","0","0.0","22",".",".",".","0","0.0","73",".",".",".","0","0.0","50","0","0.0","1",".",".",".",".",".",".",".",".",".","0","0.0","20","0","0.0","8","Angelina County","Kilgore","Zavalla ISD","003","07","No"
"0","0.0","73","003906","78","0","0.0","33","0","0.0","40",".",".",".",".",".",".","0","0.0","6",".",".",".","0","0.0","66",".",".",".","0","0.0","1","0","0.0","22",".",".",".","0","0.0","73",".",".",".","0","0.0","50","0","0.0","1",".",".",".",".",".",".",".",".",".","0","0.0","20","0","0.0","8","Angelina County","Kilgore","Zavalla ISD","003","07","Yes"
"-","1.4","<200","003906","912","-","1.5","<100","-","1.3","<100",".",".",".",".",".",".","0","0.0","6","0","0.0","1","-","1.5","<200",".",".",".","0","0.0","3","0","0.0","57",".",".",".","-","1.4","<200","-","2.8","<100","-","2.7","<100","0","0.0","12",".",".",".",".",".",".",".",".",".","-","3.7","<100","-","4.3","<100","Angelina County","Kilgore","Zavalla ISD","003","07","No"
"-","1.4","<200","003906","912","-","1.5","<100","-","1.3","<100",".",".",".",".",".",".","0","0.0","6","0","0.0","1","-","1.5","<200",".",".",".","0","0.0","3","0","0.0","57",".",".",".","-","1.4","<200","-","2.8","<100","-","2.7","<100","0","0.0","12",".",".",".",".",".",".",".",".",".","-","3.7","<100","-","4.3","<100","Angelina County","Kilgore","Zavalla ISD","003","07","Yes"
"-","0.7","<800","003907","712","-","0.8","<400","-","0.5","<400","0","0.0","37","0","0.0","1","-","1.9","<200","0","0.0","5","-","0.5","<700",".",".",".","0","0.0","6","-","1.1","<200","0","0.0","2","-","0.7","<800","-","0.4","<300","-","0.5","<400","0","0.0","35",".",".",".","0","0.0","3",".",".",".","-","1.4","<200","-","2.1","<100","Angelina County","Kilgore","Central ISD","003","07","No"
"-","0.7","<800","003907","712","-","0.8","<400","-","0.5","<400","0","0.0","37","0","0.0","1","-","1.9","<200","0","0.0","5","-","0.5","<700",".",".",".","0","0.0","6","-","1.1","<200","0","0.0","2","-","0.7","<800","-","0.4","<300","-","0.5","<400","0","0.0","35",".",".",".","0","0.0","3",".",".",".","-","1.4","<200","-","2.1","<100","Angelina County","Kilgore","Central ISD","003","07","Yes"
"0","0.0","292","003907","78","0","0.0","146","0","0.0","146","0","0.0","21","0","0.0","1","0","0.0","42","0","0.0","3","0","0.0","222",".",".",".","0","0.0","3","0","0.0","52",".",".",".","0","0.0","292",".",".",".","0","0.0","155","0","0.0","15",".",".",".","0","0.0","1",".",".",".","0","0.0","45","0","0.0","21","Angelina County","Kilgore","Central ISD","003","07","No"
"0","0.0","292","003907","78","0","0.0","146","0","0.0","146","0","0.0","21","0","0.0","1","0","0.0","42","0","0.0","3","0","0.0","222",".",".",".","0","0.0","3","0","0.0","52",".",".",".","0","0.0","292",".",".",".","0","0.0","155","0","0.0","15",".",".",".","0","0.0","1",".",".",".","0","0.0","45","0","0.0","21","Angelina County","Kilgore","Central ISD","003","07","Yes"
"-","1.1","<500","003907","912","-","1.2","<300","-","0.9","<300","0","0.0","16",".",".",".","-","3.2","<100","0","0.0","2","-","0.8","<400",".",".",".","0","0.0","3","-","1.5","<200","0","0.0","2","-","1.1","<500","-","0.4","<300","-","0.9","<300","0","0.0","20",".",".",".","0","0.0","2",".",".",".","-","2.2","<100","-","2.7","<100","Angelina County","Kilgore","Central ISD","003","07","No"
"-","1.1","<500","003907","912","-","1.2","<300","-","0.9","<300","0","0.0","16",".",".",".","-","3.2","<100","0","0.0","2","-","0.8","<400",".",".",".","0","0.0","3","-","1.5","<200","0","0.0","2","-","1.1","<500","-","0.4","<300","-","0.9","<300","0","0.0","20",".",".",".","0","0.0","2",".",".",".","-","2.2","<100","-","2.7","<100","Angelina County","Kilgore","Central ISD","003","07","Yes"
"-","0.6","<1,600","004901","712","-","0.6","<900","-","0.5","<800","0","0.0","20","0","0.0","46","-","0.7","<700","0","0.0","5","-","0.6","<900",".",".",".","0","0.0","22","-","0.5","<700","0","0.0","14","-","0.6","<1,600","-","0.5","<500","-","0.5","<900","0","0.0","67",".",".",".","0","0.0","15","0","0.0","2","-","1.3","<500","0","0.0","144","Aransas County","Corpus Christi","Aransas County ISD","004","02","No"
"-","0.6","<1,600","004901","712","-","0.6","<900","-","0.5","<800","0","0.0","20","0","0.0","46","-","0.7","<700","0","0.0","5","-","0.6","<900",".",".",".","0","0.0","22","-","0.5","<700","0","0.0","14","-","0.6","<1,600","-","0.5","<500","-","0.5","<900","0","0.0","67",".",".",".","0","0.0","15","0","0.0","2","-","1.3","<500","0","0.0","144","Aransas County","Corpus Christi","Aransas County ISD","004","02","Yes"
"0","0.0","570","004901","78","0","0.0","299","0","0.0","271","0","0.0","11","0","0.0","12","0","0.0","221","0","0.0","1","0","0.0","317",".",".",".","0","0.0","8","0","0.0","183","0","0.0","5","0","0.0","570",".",".",".","0","0.0","347","0","0.0","22",".",".",".","0","0.0","5","0","0.0","1","0","0.0","154","0","0.0","43","Aransas County","Corpus Christi","Aransas County ISD","004","02","No"
"0","0.0","569","004901","78","0","0.0","298","0","0.0","271","0","0.0","11","0","0.0","12","0","0.0","220","0","0.0","1","0","0.0","317",".",".",".","0","0.0","8","0","0.0","183","0","0.0","5","0","0.0","569",".",".",".","0","0.0","346","0","0.0","22",".",".",".","0","0.0","5","0","0.0","1","0","0.0","154","0","0.0","43","Aransas County","Corpus Christi","Aransas County ISD","004","02","Yes"
"-","0.9","<1,000","004901","912","-","0.9","<600","-","0.9","<500","0","0.0","9","0","0.0","34","-","1.0","<400","0","0.0","4","-","0.9","<600",".",".",".","0","0.0","14","-","0.7","<500","0","0.0","9","-","0.9","<1,000","-","0.5","<500","-","0.8","<600","0","0.0","45",".",".",".","0","0.0","10","0","0.0","1","-","2.0","<300","0","0.0","101","Aransas County","Corpus Christi","Aransas County ISD","004","02","No"
"-","0.9","<1,000","004901","912","-","0.9","<600","-","0.9","<500","0","0.0","9","0","0.0","34","-","1.1","<400","0","0.0","4","-","0.9","<600",".",".",".","0","0.0","14","-","0.7","<500","0","0.0","9","-","0.9","<1,000","-","0.5","<500","-","0.8","<600","0","0.0","45",".",".",".","0","0.0","10","0","0.0","1","-","2.0","<300","0","0.0","101","Aransas County","Corpus Christi","Aransas County ISD","004","02","Yes"
"0","0.0","264","005901","712","0","0.0","121","0","0.0","143","0","0.0","3",".",".",".","0","0.0","19","0","0.0","4","0","0.0","226",".",".",".","0","0.0","12","0","0.0","70",".",".",".",".",".",".","0","0.0","69","0","0.0","95","0","0.0","18","0","0.0","3","0","0.0","2",".",".",".","0","0.0","64","0","0.0","26","Archer County","Wichita Falls","Archer City ISD","005","09","No"
"0","0.0","264","005901","712","0","0.0","121","0","0.0","143","0","0.0","3",".",".",".","0","0.0","19","0","0.0","4","0","0.0","226",".",".",".","0","0.0","12","0","0.0","70",".",".",".",".",".",".","0","0.0","69","0","0.0","95","0","0.0","18","0","0.0","3","0","0.0","2",".",".",".","0","0.0","64","0","0.0","26","Archer County","Wichita Falls","Archer City ISD","005","09","Yes"
"0","0.0","94","005901","78","0","0.0","41","0","0.0","53","0","0.0","2",".",".",".","0","0.0","10",".",".",".","0","0.0","76",".",".",".","0","0.0","6","0","0.0","17",".",".",".",".",".",".",".",".",".","0","0.0","38","0","0.0","8",".",".",".","0","0.0","1",".",".",".","0","0.0","24","0","0.0","6","Archer County","Wichita Falls","Archer City ISD","005","09","No"
"0","0.0","94","005901","78","0","0.0","41","0","0.0","53","0","0.0","2",".",".",".","0","0.0","10",".",".",".","0","0.0","76",".",".",".","0","0.0","6","0","0.0","17",".",".",".",".",".",".",".",".",".","0","0.0","38","0","0.0","8",".",".",".","0","0.0","1",".",".",".","0","0.0","24","0","0.0","6","Archer County","Wichita Falls","Archer City ISD","005","09","Yes"
"0","0.0","170","005901","912","0","0.0","80","0","0.0","90","0","0.0","1",".",".",".","0","0.0","9","0","0.0","4","0","0.0","150",".",".",".","0","0.0","6","0","0.0","53",".",".",".",".",".",".","0","0.0","69","0","0.0","57","0","0.0","10","0","0.0","3","0","0.0","1",".",".",".","0","0.0","40","0","0.0","20","Archer County","Wichita Falls","Archer City ISD","005","09","No"
"0","0.0","170","005901","912","0","0.0","80","0","0.0","90","0","0.0","1",".",".",".","0","0.0","9","0","0.0","4","0","0.0","150",".",".",".","0","0.0","6","0","0.0","53",".",".",".",".",".",".","0","0.0","69","0","0.0","57","0","0.0","10","0","0.0","3","0","0.0","1",".",".",".","0","0.0","40","0","0.0","20","Archer County","Wichita Falls","Archer City ISD","005","09","Yes"
"0","0.0","445","005902","712","0","0.0","224","0","0.0","221","0","0.0","3",".",".",".","0","0.0","26","0","0.0","4","0","0.0","408",".",".",".","0","0.0","4","0","0.0","106",".",".",".","0","0.0","157","0","0.0","140","0","0.0","103","0","0.0","19",".",".",".",".",".",".",".",".",".","0","0.0","88","0","0.0","39","Archer County","Wichita Falls","Holliday ISD","005","09","No"
"0","0.0","445","005902","712","0","0.0","224","0","0.0","221","0","0.0","3",".",".",".","0","0.0","26","0","0.0","4","0","0.0","408",".",".",".","0","0.0","4","0","0.0","106",".",".",".","0","0.0","157","0","0.0","140","0","0.0","103","0","0.0","19",".",".",".",".",".",".",".",".",".","0","0.0","88","0","0.0","39","Archer County","Wichita Falls","Holliday ISD","005","09","Yes"
"0","0.0","157","005902","78","0","0.0","82","0","0.0","75","0","0.0","2",".",".",".","0","0.0","14",".",".",".","0","0.0","140",".",".",".","0","0.0","1","0","0.0","47",".",".",".","0","0.0","157",".",".",".","0","0.0","42","0","0.0","8",".",".",".",".",".",".",".",".",".","0","0.0","28","0","0.0","16","Archer County","Wichita Falls","Holliday ISD","005","09","No"
"0","0.0","157","005902","78","0","0.0","82","0","0.0","75","0","0.0","2",".",".",".","0","0.0","14",".",".",".","0","0.0","140",".",".",".","0","0.0","1","0","0.0","47",".",".",".","0","0.0","157",".",".",".","0","0.0","42","0","0.0","8",".",".",".",".",".",".",".",".",".","0","0.0","28","0","0.0","16","Archer County","Wichita Falls","Holliday ISD","005","09","Yes"
"0","0.0","288","005902","912","0","0.0","142","0","0.0","146","0","0.0","1",".",".",".","0","0.0","12","0","0.0","4","0","0.0","268",".",".",".","0","0.0","3","0","0.0","59",".",".",".",".",".",".","0","0.0","140","0","0.0","61","0","0.0","11",".",".",".",".",".",".",".",".",".","0","0.0","60","0","0.0","23","Archer County","Wichita Falls","Holliday ISD","005","09","No"
"0","0.0","288","005902","912","0","0.0","142","0","0.0","146","0","0.0","1",".",".",".","0","0.0","12","0","0.0","4","0","0.0","268",".",".",".","0","0.0","3","0","0.0","59",".",".",".",".",".",".","0","0.0","140","0","0.0","61","0","0.0","11",".",".",".",".",".",".",".",".",".","0","0.0","60","0","0.0","23","Archer County","Wichita Falls","Holliday ISD","005","09","Yes"
"-","0.8","<300","005904","712","-","1.6","<200","-","0.0","<200",".",".",".","0","0.0","1","0","0.0","60","0","0.0","2","-","1.1","<200",".",".",".","0","0.0","2","-","1.6","<100","0","0.0","4",".",".",".","0","0.0","138","0","0.0","100","0","0.0","28","0","0.0","1","0","0.0","4","0","0.0","2","-","2.4","<100","0","0.0","24","Archer County","Wichita Falls","Windthorst ISD","005","09","No"
"-","0.8","<300","005904","712","-","1.6","<200","-","0.0","<200",".",".",".","0","0.0","1","0","0.0","60","0","0.0","2","-","1.1","<200",".",".",".","0","0.0","2","-","1.6","<100","0","0.0","4",".",".",".","0","0.0","138","0","0.0","100","0","0.0","28","0","0.0","1","0","0.0","4","0","0.0","2","-","2.4","<100","0","0.0","24","Archer County","Wichita Falls","Windthorst ISD","005","09","Yes"
"0","0.0","79","005904","78","0","0.0","41","0","0.0","38",".",".",".",".",".",".","0","0.0","23","0","0.0","1","0","0.0","55",".",".",".",".",".",".","0","0.0","21","0","0.0","1",".",".",".",".",".",".","0","0.0","33","0","0.0","10",".",".",".","0","0.0","1",".",".",".","0","0.0","14","0","0.0","7","Archer County","Wichita Falls","Windthorst ISD","005","09","No"
"0","0.0","79","005904","78","0","0.0","41","0","0.0","38",".",".",".",".",".",".","0","0.0","23","0","0.0","1","0","0.0","55",".",".",".",".",".",".","0","0.0","21","0","0.0","1",".",".",".",".",".",".","0","0.0","33","0","0.0","10",".",".",".","0","0.0","1",".",".",".","0","0.0","14","0","0.0","7","Archer County","Wichita Falls","Windthorst ISD","005","09","Yes"
"-","1.2","<200","005904","912","-","2.3","<100","-","0.0","<100",".",".",".","0","0.0","1","0","0.0","37","0","0.0","1","-","1.6","<200",".",".",".","0","0.0","2","-","2.4","<100","0","0.0","3",".",".",".","0","0.0","138","0","0.0","67","0","0.0","18","0","0.0","1","0","0.0","3","0","0.0","2","-","3.6","<100","0","0.0","17","Archer County","Wichita Falls","Windthorst ISD","005","09","No"
