District_Id,Year,All_Rate,African_American_Rate,Hispanic_Rate,White_Rate,Disadvantaged_Rate,Female_Rate,Male_Rate,At_Risk_Rate,Bilingual_ESL_Rate,Tech_Education_Rate,Gifted_Talented_Rate,Immigrant_Rate,ELL_Rate,Migrant_Rate,Overage_Rate,Special_Education_Rate,Title_I_Rate,Asian_Rate,Multiracial_Rate,American_Indian_Rate,Pacific_Islander_Rate,Non_Disadvantaged_Rate,Foster_Care_Rate,Homeless_Rate,Military_Rate
3903,2017,1.5,2.0,1.0,1.7,1.5,1.0,1.9,2.4,1.1,0.6,0.0,0.0,3.5,0.0,3.9,2.0,1.9,2.2,0.0,0.0,0.0,1.4,20.0,4.0,0.0
3903,2018,1.4,0.9,1.3,1.7,1.6,1.6,1.2,2.0,1.0,0.8,0.0,0.0,2.9,0.0,3.8,1.8,4.5,0.0,1.8,33.3,0.0,1.0,0.0,3.1,0.0
3903,2019,2.8,3.8,2.3,2.4,3.2,2.4,3.1,3.5,2.6,1.5,0.0,,4.9,0.0,7.3,2.7,4.2,0.0,7.4,0.0,0.0,1.9,0.0,4.6,0.0
3904,2003,,,,,,,,,,,,,,,,,,,,,,,,,
3904,2004,0.2,,5.0,,0.5,,0.3,,,,,,,,0.6,,,,,,,,,,
3904,2005,,,,,,,,,,,,,,,,,,,,,,,,,
3904,2006,2.3,6.7,0.0,2.1,0.5,2.8,1.8,0.4,0.0,0.2,0.0,,0.0,0.0,6.4,2.4,2.3,,,,,,,,
3904,2007,0.7,0.0,0.0,0.5,0.5,0.7,0.6,0.8,0.0,0.7,0.0,,0.0,,0.7,0.0,0.7,,,,,,,,
3904,2008,1.5,14.3,3.7,1.1,2.4,1.8,1.2,2.7,0.0,1.3,0.0,,0.0,0.0,2.8,0.0,1.5,,,,,,,,
3904,2009,2.2,7.1,4.8,2.0,2.9,3.1,1.4,5.4,0.0,2.6,0.0,,0.0,,3.9,0.0,2.2,,,,,,,,
3904,2010,0.9,0.0,6.9,0.7,0.9,1.6,0.3,1.4,,0.5,0.0,,,,1.3,0.0,0.9,,,,,,,,
3904,2011,0.8,0.0,0.0,0.9,0.0,1.0,0.7,2.6,,1.3,0.0,,0.0,,2.1,0.0,0.8,,0.0,0.0,,,,,
3904,2012,1.7,5.9,3.4,1.5,1.1,2.0,1.3,1.5,,2.7,0.0,,0.0,,4.0,0.0,1.7,,0.0,0.0,0.0,,,,
3904,2013,1.8,0.0,6.1,1.3,3.3,1.4,2.2,2.0,0.0,2.1,0.0,,0.0,,4.8,3.8,1.8,0.0,8.3,25.0,0.0,,,,
3904,2014,5.1,4.8,2.9,5.2,6.1,5.3,4.9,5.8,0.0,7.5,0.0,,0.0,,11.5,2.6,5.1,,6.7,0.0,,,,,
3904,2015,0.9,0.0,0.0,1.0,1.9,0.9,0.9,0.6,0.0,0.0,0.0,,0.0,,2.4,0.0,0.9,,0.0,0.0,,,,,
3904,2016,0.8,0.0,0.0,0.7,1.3,0.7,0.9,1.6,0.0,0.0,0.0,,0.0,,3.4,1.4,0.8,,0.0,20.0,0.0,,,0.0,
3904,2017,0.5,0.0,0.0,0.5,0.3,0.3,0.6,0.6,0.0,0.0,0.0,,0.0,,1.6,0.0,0.5,0.0,0.0,0.0,,0.6,0.0,0.0,0.0
3904,2018,1.2,0.0,0.0,1.2,1.4,0.7,1.6,1.4,0.0,0.3,0.0,,0.0,,4.5,4.3,1.2,0.0,0.0,25.0,0.0,1.0,0.0,20.0,0.0
3904,2019,0.3,0.0,0.0,0.4,0.7,0.4,0.3,0.8,0.0,0.0,0.0,,0.0,,1.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3905,2003,1.1,1.1,1.0,1.1,0.7,0.8,1.4,1.5,5.0,,,,2.3,,3.4,1.1,0.6,,,,,,,,
3905,2004,1.2,,1.0,1.8,0.6,1.6,1.0,0.5,,,,,,,4.2,1.1,0.6,,,,,,,,
3905,2005,1.7,3.2,1.7,1.1,1.5,2.2,1.2,1.0,,0.9,,,,,5.9,2.1,1.2,,,,,,,,
3905,2006,2.4,0.0,1.7,4.1,1.2,2.5,2.3,1.3,2.4,0.7,0.0,0.0,2.3,,9.0,1.1,2.4,,,,,,,,
3905,2007,2.5,2.0,3.1,2.1,1.5,2.6,2.3,2.1,3.0,0.0,0.0,0.0,7.7,,8.9,2.1,2.5,,,,,,,,
3905,2008,1.7,0.0,2.6,1.4,2.1,2.3,1.1,2.2,2.4,0.0,0.0,0.0,2.2,,5.9,0.0,1.7,,,,,,,,
3905,2009,2.7,2.2,3.2,2.4,2.9,2.0,3.4,2.2,0.0,0.0,0.0,,0.0,,11.8,4.0,2.5,,,,,,,,
3905,2010,1.0,1.2,0.5,1.4,0.4,1.3,0.7,1.2,0.0,0.0,0.0,,0.0,,4.5,0.0,1.0,,,,,,,,
3905,2011,2.2,3.4,1.6,2.5,2.0,2.5,2.0,3.6,0.0,0.8,0.0,,0.0,,6.9,1.4,2.2,0.0,0.0,,,,,,
3905,2012,1.7,3.5,1.6,1.1,1.6,1.2,2.1,1.4,0.0,0.8,0.0,,0.0,,5.1,0.0,1.7,0.0,0.0,0.0,,,,,
3905,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
3905,2014,0.4,1.3,0.0,0.5,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.8,0.0,0.2,,0.0,0.0,,,,,
3905,2015,0.6,1.3,0.4,0.6,0.0,0.4,0.7,0.4,0.0,0.0,0.0,,0.0,,1.6,1.2,0.6,0.0,0.0,0.0,0.0,,,,
3905,2016,0.4,0.0,0.7,0.0,0.5,0.4,0.4,0.3,0.0,0.0,0.0,,0.0,,1.8,1.4,0.4,0.0,0.0,0.0,0.0,,,0.0,
3905,2017,0.4,1.5,0.3,0.0,0.5,0.7,0.0,0.3,0.0,0.3,0.0,,0.0,,0.9,1.4,0.4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
3905,2018,0.8,0.0,0.7,0.6,0.0,0.4,1.1,1.1,0.0,0.2,0.0,,0.0,,3.3,0.0,0.8,0.0,7.7,0.0,0.0,2.0,0.0,3.4,0.0
3905,2019,0.2,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.2,,0.0,,,0.5,,0.0,0.0
3906,2003,0.8,,,0.8,,,1.9,,,,,,,,,,,,,,,,,,
3906,2004,0.8,,,0.9,2.1,,1.6,,,,,,,,3.8,,,,,,,,,,
3906,2005,1.5,,,1.5,1.5,3.4,,1.7,,,,,,,5.9,4.5,0.8,,,,,,,,
3906,2006,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,
3906,2007,5.0,,0.0,5.2,5.0,6.8,3.8,8.1,,3.8,0.0,,,,13.9,3.0,5.0,,,,,,,,
3906,2008,0.8,,0.0,0.8,0.0,1.7,0.0,1.3,,0.0,0.0,,,,3.4,0.0,0.8,,,,,,,,
3906,2009,0.7,,0.0,0.8,1.5,0.0,1.5,1.5,,1.9,0.0,,,,2.7,2.8,0.7,,,,,,,,
3906,2010,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,
3906,2011,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,
3906,2012,0.7,,0.0,0.8,0.0,0.0,1.7,0.0,,1.8,0.0,,,,4.0,0.0,0.7,,0.0,0.0,,,,,
3906,2013,1.4,,0.0,1.5,2.7,1.3,1.5,0.0,,2.8,0.0,,,,3.7,4.3,1.4,,0.0,0.0,,,,,
3906,2014,0.7,,0.0,0.7,1.2,0.0,1.4,1.7,,0.8,0.0,,,,0.0,0.0,0.7,,0.0,,,,,,
3906,2015,0.7,0.0,0.0,0.8,1.2,0.0,1.4,1.6,,1.1,0.0,,,,2.8,0.0,0.7,,0.0,,,,,,
3906,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,
3906,2017,1.7,0.0,0.0,1.9,1.4,1.5,1.9,4.3,,1.0,0.0,,,,6.3,5.6,1.7,,0.0,0.0,,2.1,0.0,,
3906,2018,1.6,0.0,0.0,1.7,2.6,1.4,1.8,1.7,,0.9,0.0,,,,2.9,5.0,1.6,,0.0,,,0.0,,0.0,
3906,2019,1.6,,0.0,0.9,1.3,3.0,0.0,2.0,,0.0,0.0,,,,5.4,4.8,1.6,,16.7,0.0,,2.1,,0.0,
3907,2003,0.4,,2.3,0.2,,,0.8,0.7,,,,,,,1.5,,,,,,,,,,
3907,2004,,,,,,,,,,,,,,,,,,,,,,,,,
3907,2005,0.2,,,0.2,,,0.4,,,,,,,,0.8,,,,,,,,,,
3907,2006,1.6,0.0,4.6,1.3,0.0,1.0,2.2,1.4,0.0,0.0,0.0,,11.1,,6.3,2.6,,,,,,,,,
3907,2007,2.2,0.0,1.7,2.2,2.4,2.5,1.9,2.4,0.0,1.1,0.0,,0.0,,9.0,0.0,,,,,,,,,
3907,2008,0.8,0.0,1.8,0.7,1.2,1.1,0.4,1.6,0.0,0.3,0.0,,0.0,,3.0,0.0,,,,,,,,,
3907,2009,1.1,0.0,3.0,0.9,1.6,1.4,0.8,2.2,0.0,0.4,0.0,,0.0,,4.8,1.8,,,,,,,,,
3907,2010,0.8,0.0,0.0,1.0,0.0,1.2,0.4,2.2,,0.0,0.0,,0.0,,4.1,2.0,,,,,,,,,
3907,2011,0.6,0.0,0.0,0.5,0.4,1.3,0.0,1.5,0.0,0.4,0.0,,0.0,,1.3,0.0,,0.0,20.0,0.0,,,,,
3907,2012,0.2,0.0,0.0,0.3,0.5,0.5,0.0,0.8,0.0,0.0,0.0,,0.0,,0.0,0.0,0.2,0.0,0.0,0.0,,,,,
3907,2013,1.1,0.0,3.2,0.8,0.9,0.9,1.2,1.5,0.0,0.4,0.0,,0.0,,2.2,2.7,1.1,,0.0,0.0,,,,,
3907,2014,0.4,4.0,0.0,0.3,0.5,0.0,0.8,0.5,0.0,0.3,0.0,,0.0,,0.9,1.6,0.4,0.0,0.0,0.0,,,,,
3907,2015,0.8,0.0,0.0,0.8,0.5,0.8,0.8,1.0,0.0,0.0,0.0,,0.0,,3.2,0.0,0.8,0.0,20.0,0.0,,,,,
3907,2016,0.8,3.4,1.2,0.5,0.9,0.4,1.2,0.4,,0.0,0.0,,0.0,,2.8,1.7,0.8,0.0,0.0,0.0,,,,0.0,
3907,2017,0.6,0.0,0.0,0.8,0.5,0.4,0.9,0.5,0.0,0.3,0.0,,0.0,,3.3,0.0,0.6,0.0,0.0,0.0,0.0,0.8,,0.0,
3907,2018,0.2,0.0,1.2,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,,1.1,0.0,0.2,,0.0,0.0,,0.4,0.0,0.0,
3907,2019,0.5,0.0,0.0,0.7,0.5,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,,1.3,0.0,0.5,0.0,0.0,0.0,,0.5,0.0,0.0,
4901,2003,0.6,,0.6,0.7,0.3,0.4,0.8,1.5,,0.7,,,12.5,,2.4,0.6,0.7,,,,,,,,
4901,2004,0.5,,0.9,0.3,0.2,0.7,0.2,0.7,,0.6,,,,,1.1,,0.3,,,,,,,,
4901,2005,0.4,,,0.4,,0.4,0.3,0.2,,,,,,,0.7,0.5,0.2,,,,,,,,
4901,2006,4.3,14.3,5.9,3.5,4.3,5.0,3.7,4.4,0.0,1.0,0.0,,27.3,0.0,13.1,2.9,4.3,,,,,,,,
4901,2007,1.5,4.0,1.2,1.7,1.8,1.2,1.7,1.5,10.0,0.8,0.0,,8.3,,4.2,3.1,1.5,,,,,,,,
4901,2008,0.7,0.0,1.7,0.2,0.6,0.6,0.7,0.5,0.0,0.4,0.0,,0.0,,1.8,1.3,0.7,,,,,,,,
4901,2009,0.5,0.0,0.3,0.6,0.2,0.6,0.3,0.2,0.0,0.3,0.0,,0.0,0.0,1.8,1.4,0.5,,,,,,,,
4901,2010,1.6,5.6,1.8,1.5,2.1,1.0,2.0,2.6,0.0,1.2,0.0,,6.7,0.0,3.9,2.9,1.6,,,,,,,,
4901,2011,1.8,0.0,1.3,2.3,2.2,1.7,1.8,2.8,0.0,1.2,0.0,,0.0,0.0,5.2,4.3,1.8,0.0,0.0,0.0,,,,,
4901,2012,1.2,7.7,0.8,1.3,1.5,1.1,1.3,1.0,0.0,0.6,0.0,,0.0,0.0,3.7,2.6,1.2,0.0,7.1,0.0,,,,,
4901,2013,0.9,0.0,1.1,0.9,0.8,0.9,0.9,0.7,0.0,0.5,0.0,,0.0,0.0,2.0,0.0,0.9,0.0,0.0,0.0,,,,,
4901,2014,0.9,0.0,1.0,0.9,1.4,0.2,1.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.3,0.9,0.0,0.0,0.0,,,,,
4901,2015,1.6,7.7,1.3,1.5,2.5,1.2,1.8,2.5,0.0,1.4,0.0,,0.0,0.0,3.6,0.0,1.6,0.0,0.0,25.0,,,,,
4901,2016,1.9,6.7,2.3,1.8,2.1,1.7,2.1,2.4,0.0,1.3,0.0,0.0,0.0,0.0,5.5,1.1,1.9,0.0,0.0,0.0,,,,7.1,
4901,2017,1.5,7.1,1.7,1.3,2.3,1.4,1.6,1.6,0.0,1.2,2.9,0.0,0.0,0.0,5.6,3.0,1.5,0.0,0.0,0.0,,0.6,10.0,0.0,0.0
4901,2018,1.9,6.3,2.2,1.8,2.0,1.4,2.4,1.0,0.0,0.3,0.0,0.0,2.9,0.0,6.8,3.9,1.9,0.0,0.0,0.0,0.0,1.5,16.7,2.1,0.0
4901,2019,0.6,0.0,1.3,0.2,0.8,0.2,1.0,0.5,0.0,0.8,0.0,0.0,0.0,0.0,1.9,1.1,0.6,0.0,0.0,0.0,,0.5,0.0,1.6,0.0
5901,2003,0.5,,,0.6,,,1.0,,,,,,,,2.4,,,,,,,,,,
5901,2004,,,,,,,,,,,,,,,,,,,,,,,,,
5901,2005,0.5,,,0.5,,1.2,,,,,,,,,,,,,,,,,,,
5901,2006,0.5,,0.0,0.6,0.0,0.0,0.9,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,
5901,2007,1.1,,0.0,1.2,1.9,0.0,1.9,2.6,0.0,2.5,0.0,,0.0,,2.4,0.0,,,,,,,,,
5901,2008,1.2,,0.0,1.2,0.0,1.4,1.0,0.0,0.0,0.0,0.0,,0.0,,5.1,0.0,,,,,,,,,
5901,2009,0.6,0.0,0.0,0.6,0.0,1.4,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,,,,,,
5901,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,
5901,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,,,
5901,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
5901,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,
5901,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,
5901,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,
5901,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,
5901,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,
5901,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,
5901,2019,0.6,0.0,4.5,0.0,1.6,0.0,1.1,1.4,100.0,0.9,0.0,0.0,100.0,,4.0,3.7,,,0.0,0.0,,0.0,0.0,0.0,0.0
5902,2003,,,,,,,,,,,,,,,,,,,,,,,,,
5902,2004,,,,,,,,,,,,,,,,,,,,,,,,,
5902,2005,,,,,,,,,,,,,,,,,,,,,,,,,
5902,2006,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,
5902,2007,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,,,,,,
5902,2008,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,,,,,,
5902,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,,,,,,
5902,2010,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,
5902,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,,,
5902,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,,,,,
5902,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,
5902,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,
5902,2015,0.4,,0.0,0.4,0.0,0.8,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,
5902,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,
5902,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0
5902,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0
5902,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0
5903,2003,,,,,,,,,,,,,,,,,,,,,,,,,
5903,2004,,,,,,,,,,,,,,,,,,,,,,,,,
5903,2005,2.1,,8.3,,,4.2,,,,,,,,,,20.0,,,,,,,,,
5903,2006,12.5,50.0,28.6,6.7,7.4,14.3,10.5,14.3,0.0,,,,0.0,,15.4,0.0,12.5,,,,,,,,
5904,2003,,,,,,,,,,,,,,,,,,,,,,,,,
5904,2004,,,,,,,,,,,,,,,,,,,,,,,,,
5904,2005,0.7,,4.0,,1.8,,1.3,3.4,16.7,1.2,,100.0,16.7,7.1,4.8,,,,,,,,,,
5904,2006,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
5904,2007,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
5904,2008,1.3,,5.7,0.0,2.2,0.0,2.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,,,,,,,,,
5904,2009,1.3,,5.9,0.0,2.0,1.7,1.1,4.4,11.1,0.0,0.0,,9.1,0.0,6.5,0.0,,,,,,,,,
5904,2010,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,
5904,2011,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
5904,2012,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
5904,2013,1.2,,0.0,1.6,0.0,0.0,2.3,2.4,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,,0.0,0.0,0.0,,,,,
5904,2014,0.6,,2.4,0.0,1.7,0.0,1.2,1.6,0.0,0.7,0.0,0.0,0.0,,3.6,0.0,,,0.0,0.0,,,,,
5904,2015,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,
5904,2016,0.6,,2.3,0.0,2.0,0.0,1.2,2.9,0.0,0.6,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,
5904,2017,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,
5904,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,
5904,2019,0.7,,0.0,1.1,2.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,,3.1,8.3,,,,0.0,,0.0,,,
6902,2003,,,,,,,,,,,,,,,,,,,,,,,,,
6902,2004,,,,,,,,,,,,,,,,,,,,,,,,,
6902,2005,,,,,,,,,,,,,,,,,,,,,,,,,
6902,2006,1.9,0.0,0.0,2.0,2.5,3.4,0.0,4.9,0.0,1.7,0.0,,0.0,,4.0,10.0,1.9,,,,,,,,
6902,2007,1.8,0.0,0.0,2.0,4.4,1.7,1.8,6.5,0.0,1.4,0.0,0.0,0.0,,4.8,0.0,1.8,,,,,,,,
6902,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
6902,2009,0.8,0.0,0.0,0.9,0.0,0.0,1.7,2.9,0.0,1.3,0.0,0.0,0.0,0.0,0.0,6.7,0.8,,,,,,,,
6902,2010,2.4,0.0,16.7,0.9,7.7,1.7,3.1,2.9,0.0,1.4,0.0,0.0,0.0,0.0,9.1,0.0,2.4,,,,,,,,
6902,2011,0.8,0.0,0.0,0.9,0.0,0.0,1.5,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.8,,,,,,,,
6902,2012,0.8,0.0,0.0,0.9,2.7,1.6,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.8,,,,,,,,
6902,2013,0.8,0.0,7.7,0.0,3.2,1.6,0.0,2.4,,1.0,0.0,,,,4.3,0.0,0.8,,0.0,,,,,,
6902,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,
6902,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,
6902,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,
6902,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,0.0
6902,2018,1.8,0.0,9.1,1.0,2.3,0.0,3.2,2.6,100.0,0.0,0.0,,100.0,0.0,3.6,0.0,1.8,,0.0,,,1.5,,0.0,0.0
6902,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0
7901,2003,,,,,,,,,,,,,,,,,,,,,,,,,
7901,2004,0.8,,,3.3,,,1.4,,,,,,,,3.3,3.4,,,,,,,,,
7901,2005,1.4,,1.6,,,2.7,,,,,,,,,,,,,,,,,,,
7901,2006,3.4,,4.1,0.0,2.3,5.4,1.4,3.9,0.0,3.6,0.0,,33.3,50.0,10.8,8.0,2.2,,,,,,,,
7901,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,
7901,2008,0.7,0.0,0.8,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,,0.0,0.0,2.6,0.0,0.0,,,,,,,,
7901,2009,3.0,,2.9,3.7,4.9,2.4,3.8,5.7,0.0,4.2,0.0,,0.0,0.0,4.5,0.0,2.7,,,,,,,,
7901,2010,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,
7901,2011,0.6,0.0,0.0,3.6,0.9,1.4,0.0,1.4,0.0,0.9,0.0,0.0,0.0,,0.0,0.0,0.7,0.0,,,,,,,
7901,2012,2.6,,1.5,10.0,2.8,4.5,1.2,1.0,8.3,0.0,0.0,0.0,7.1,50.0,3.6,5.9,2.0,0.0,,,,,,,
7901,2013,3.4,,3.4,4.0,2.0,0.0,6.0,2.2,11.1,2.6,0.0,100.0,9.1,0.0,7.7,5.9,3.4,0.0,,0.0,,,,,
7901,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,
7901,2015,0.6,0.0,0.7,0.0,1.0,0.0,1.2,0.0,0.0,0.0,0.0,,0.0,0.0,1.4,4.8,0.6,,,,,,,,
7901,2016,0.6,0.0,0.7,0.0,0.9,1.3,0.0,0.8,0.0,0.0,0.0,,0.0,0.0,1.8,0.0,0.6,,,,,,,,
7901,2017,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0
7901,2018,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0
7901,2019,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,0.0,,,0.0
7902,2003,1.0,,1.6,,1.2,1.4,0.7,0.9,,0.4,,,,,3.3,0.8,,,,,,,,,
7902,2004,1.0,,1.8,,1.4,1.0,1.0,,,0.3,,,,,3.0,3.8,,,,,,,,,
7902,2005,1.7,,2.6,0.6,1.4,1.5,2.0,1.5,,0.9,,,12.5,,5.4,5.5,,,,,,,,,
7902,2006,2.3,,2.7,1.7,2.7,3.6,0.9,2.2,,2.1,0.0,,0.0,0.0,6.5,4.1,,,,,,,,,
7902,2007,3.1,50.0,2.2,3.7,2.8,1.3,4.9,2.2,,1.4,0.0,,0.0,0.0,10.1,7.1,,,,,,,,,
7902,2008,2.1,0.0,2.3,1.9,1.9,1.5,2.7,0.0,,0.4,0.0,,0.0,0.0,7.2,1.8,0.0,,,,,,,,
7902,2009,2.3,0.0,3.7,0.0,2.8,2.6,2.1,2.4,0.0,0.8,0.0,,0.0,0.0,8.0,4.0,,,,,,,,,
7902,2010,3.1,0.0,4.3,1.4,4.0,2.8,3.5,3.7,0.0,1.6,0.0,,0.0,0.0,9.0,0.0,,,,,,,,,
7902,2011,1.3,0.0,1.8,0.7,1.4,1.1,1.6,1.6,0.0,0.9,0.0,0.0,0.0,0.0,3.3,4.9,,0.0,0.0,,,,,,
7902,2012,2.1,0.0,3.4,0.0,3.5,2.4,1.9,3.2,0.0,1.7,0.0,0.0,0.0,0.0,8.2,0.0,,0.0,0.0,,0.0,,,,
