District_Id,Year,Instruction_All_Funds,Instruction_General_Funds,Instructional_Res_Media_All_Funds,Instructional_Res_Media_General_Funds,Curriculum_Staff_Develop_All_Funds,Curriculum_Staff_Develop_General_Funds,Instructional_Leadership_All_Funds,Instructional_Leadership_General_Funds,School_Administration_All_Funds,School_Administration_General_Funds,Guidance_Counseling_Services_All_Funds,Guidance_Counseling_Services_General_Funds,Social_Work_Services_All_Funds,Social_Work_Services_General_Funds,Health_Services_All_Funds,Health_Services_General_Funds,Transportation_All_Funds,Transportation_General_Funds,Food_All_Funds,Food_General_Funds,Cocurricular_All_Funds,Cocurricular_General_Funds,General_Administration_All_Funds,General_Administration_General_Funds,Plant_Maintenance_Operation_All_Funds,Plant_Maintenance_Operation_General_Funds,Security_Monitoring_All_Funds,Security_Monitoring_General_Funds,Data_Processing_Services_All_Funds,Data_Processing_Services_General_Funds,Community_Services_All_Funds,Community_Services_General_Funds,Total_Expenditure_By_Function_All_Funds,Total_Expenditure_By_Function_General_Funds
248901,2014,7944622,7177939,118701,53160,214984,117436,688487,187564,1011255,1011255,232636,230363,0,0,161584,161584,282418,282418,911417,0,662246,662246,555752,555752,1958503,1943063,2361,2361,646212,646212,0,0,15391178,13031353
248901,2015,8876096,7842998,104705,56968,213485,109715,238840,195992,1084687,1084687,770327,251351,0,0,172635,172635,246654,246654,1005899,0,818057,818057,612248,612248,2240393,2224013,4721,4721,689258,689258,0,0,17078005,14309297
248901,2016,8635406,7713390,107903,52648,331683,109871,309622,177726,1093297,1093297,635703,236721,0,0,175269,175269,141323,141323,1010086,0,874300,874300,609707,609707,2020077,2003607,5478,5478,611433,611433,0,0,16561287,13804770
248901,2017,8025918,7077344,106464,55502,404054,145234,188032,144221,1225868,1225868,618982,214627,0,0,170797,170797,151406,151406,834584,0,822022,822022,609873,609873,3951743,3935003,25342,25342,742448,742448,0,0,17877533,15319687
248901,2018,7981629,7150094,105732,54133,280135,156164,136646,89514,1073691,1073691,597574,174272,0,0,172832,172832,115388,115388,851389,0,777349,777349,575601,575601,2297790,2280978,13541,13541,843128,843128,0,0,15822425,13476685
248901,2019,8026107,7094833,119149,56446,378429,225796,202112,154869,1071235,1071235,754658,296475,0,0,182413,182413,143046,143046,875053,0,754482,754482,672927,672927,1927543,1910731,15349,15349,803090,803090,0,0,15925593,13381692
248902,2005,2592423,2533006,103098,102085,16424,16424,54532,0,217690,216676,74792,71236,0,0,40735,40228,100902,100225,291121,0,377297,374473,486879,485867,834727,830931,0,0,0,0,2139,2139,5192759,4773290
248902,2006,2944927,2867772,120884,119884,26800,26800,62355,5218,254380,253366,140794,136988,0,0,47608,47101,139149,138895,309709,0,408807,398140,594496,593484,875862,872700,0,0,0,0,850,850,5926621,5461198
248902,2007,2844927,2699660,112637,112637,26309,26309,0,0,280190,280190,100868,97977,0,0,47949,47949,79488,79488,317517,0,485581,479707,623417,623417,949076,949076,0,0,0,0,5995,5995,5873954,5402405
248902,2008,3268433,3199243,121880,121880,42272,42272,50013,0,259982,259982,88724,88724,0,0,51588,51588,85258,85258,344857,0,514160,507049,532542,532542,1360743,1360743,0,0,0,0,18031,18031,6738483,6267312
248902,2009,3408924,3351260,128580,128580,46883,46883,49206,0,290882,290882,90481,90481,0,0,54845,54845,128372,128372,369094,0,624549,607759,612290,612290,1181705,1181705,0,0,0,0,8267,8267,6994078,6501324
248902,2010,3687993,3523101,51868,51868,30085,30085,51300,0,308657,308657,94756,94756,0,0,61319,61319,96464,96464,382097,0,780688,773496,531571,531571,1233810,1233810,24999,0,0,0,3242,3242,7338849,6708369
248902,2011,3474053,3453291,60915,60915,30122,30122,43013,0,316652,309133,96611,96611,0,0,63695,63695,118855,118855,389604,0,766249,756851,536087,536087,1241285,1121876,0,0,0,0,1000,1000,7138141,6548436
248902,2012,3578592,3500423,72539,72539,21183,21183,35273,0,319959,236416,95682,95682,0,0,63056,63056,116540,116540,384370,0,693757,679265,562998,562998,1194960,1194960,0,0,0,0,0,0,7138909,6543062
248902,2013,3485543,3475406,84184,84184,22532,22532,34141,0,354776,354776,97451,97451,0,0,65755,65755,120025,120025,420424,0,677279,677279,650264,650264,1064561,1064561,0,0,0,0,24000,24000,7100935,6636233
248902,2014,3489054,3356119,74739,74739,54629,54629,89615,34141,369859,369859,84424,84424,0,0,62373,62373,104222,104222,403229,9794,647382,640689,602325,602325,1101314,1101314,0,0,0,0,0,0,7083165,6494628
248902,2015,3303993,3203531,72919,72919,31736,31736,22603,0,324415,324415,64143,64143,0,0,66185,66185,107128,107128,383186,0,655326,655326,659491,659491,1126278,1126278,0,0,0,0,0,0,6817403,6311152
248902,2016,3276107,3177381,69014,69014,31724,31724,0,0,356316,356316,68549,68549,0,0,56885,56885,119505,119505,384899,542,632180,632180,645695,645695,1315700,1315700,0,0,0,0,0,0,6956574,6473491
248902,2017,3447166,3347505,73092,73092,37289,37289,0,0,417538,417538,69054,69054,0,0,60043,60043,115802,115802,389702,0,594876,594876,726487,726487,1212122,1212122,0,0,0,0,0,0,7143171,6653808
248902,2018,3569448,3477079,34641,34641,21099,21099,0,0,363077,363077,77193,77193,0,0,63815,63815,167960,167960,328994,0,654205,654205,682070,682070,989898,989898,0,0,0,0,0,0,6952400,6531037
248902,2019,3814710,3519866,38906,38906,32923,32923,0,0,381494,381494,158729,158729,0,0,65182,65182,140568,140568,329192,0,686273,686273,910351,910351,1048175,1048175,0,0,0,0,0,0,7606503,6982467
249901,2005,3079517,2876580,147898,143695,54468,49471,2900,0,340487,340487,59736,59236,0,0,49987,49487,88813,87854,266730,0,226688,226688,236038,235038,636827,631910,5865,4590,33289,33039,0,0,5229243,4738075
249901,2006,3232707,3054139,138330,135504,59425,55271,4498,0,326641,326641,109346,108346,0,0,56600,56100,98118,96951,269700,0,238595,238595,247725,246725,700326,695326,1087,637,34154,34112,0,0,5517252,5048347
249901,2007,3482299,3276543,151198,149471,53028,47074,4674,0,308430,308430,115837,115837,0,0,58356,58356,95953,95953,299698,0,308785,308785,272178,272178,751576,751576,3300,2494,39011,39011,0,0,5944323,5425708
249901,2008,3745228,3553923,156133,155121,53846,51932,3465,0,321612,321612,124739,124739,0,0,60932,60932,118121,118121,310431,0,335282,335282,367330,367330,728515,728515,2970,2286,41303,41303,0,0,6369907,5861096
249901,2009,3702606,3516986,92829,92829,28800,28044,19241,15787,325746,325746,128834,128834,0,0,62857,62857,88955,88955,324002,0,398005,373464,266146,266146,842262,842262,2906,2406,130295,130295,0,0,6413484,5874611
249901,2010,4071736,3806705,96765,96765,30436,30436,25468,20999,308419,308419,139507,139507,0,0,85057,85057,122210,122210,354892,0,308643,288168,287208,287208,945197,916006,4535,4335,130980,130980,0,0,6911053,6236795
249901,2011,4145444,3975007,97985,97985,24976,17732,22451,18896,353101,353101,138466,138466,0,0,87702,87702,126831,126831,370268,0,287411,282267,316837,316837,1034540,811120,3140,3140,129620,129620,0,0,7138772,6358704
249901,2012,3418859,3131738,78032,78032,1130,1130,3534,0,319775,319775,121144,121144,0,0,85610,85610,125923,125923,389634,0,287281,264313,240242,240242,861912,857950,4040,4040,155323,155323,0,0,6092439,5385220
249901,2013,3526026,3410960,111606,111606,841,841,5159,0,346280,346280,123678,123678,0,0,68722,68722,124334,124334,430698,0,235441,234003,240069,240069,844602,844602,9834,9834,155760,155760,0,0,6223050,5670689
249901,2014,3686982,3544722,118319,118319,99,99,4819,0,350674,350674,168187,168187,0,0,78871,78871,138532,138532,433913,0,289219,289219,270681,270681,963452,963452,62897,62897,165695,165695,0,0,6732340,6151348
249901,2015,3925171,3734556,145037,145037,300,300,4916,0,435634,435634,198111,198111,0,0,79630,79630,190259,190259,446604,14773,310467,310467,305195,305195,942643,942643,31545,31545,209998,209998,0,0,7225510,6598148
249901,2016,3942030,3801841,153331,153331,75,75,4881,0,440302,440302,176958,176958,0,0,86144,86144,183747,183747,419295,14107,295879,295879,317499,317499,933019,933019,30523,30523,232142,230847,0,0,7215825,6664272
249901,2017,3804608,3700899,192339,192339,561,561,5008,0,396771,396771,180663,180663,0,0,77468,77468,182385,182385,461311,13555,340882,340882,334767,334767,883327,883327,25544,25544,232581,231286,0,0,7118215,6560447
249901,2018,3986635,3847699,180087,180087,102,102,4172,0,374609,374609,154103,154103,0,0,60573,60573,234521,234521,434316,12284,343934,343934,312561,312561,1066970,1066970,54865,54865,252692,252692,0,0,7460140,6895000
249901,2019,4259839,4020671,157360,157360,479,479,4862,0,413688,413688,155514,155514,0,0,61054,61054,296910,296910,468120,11837,381981,381981,330399,330399,1104120,1104120,33611,33611,239142,239142,0,0,7907079,7206766
249902,2005,4255579,4024426,216311,213848,34479,25235,0,0,505638,501389,138823,137469,0,0,63303,62303,351287,343783,399235,0,294750,284680,371402,370075,852130,843923,17534,16739,93943,93026,0,0,7594414,6916896
249902,2006,4801904,4525377,157519,155519,78619,54975,0,0,594566,590274,179799,178132,0,0,67424,66424,374096,366644,458540,0,319616,306384,447417,445917,1116815,1107723,15237,14863,209318,207318,0,0,8820870,8019550
249902,2007,4860507,4620000,156128,154367,62483,40527,0,0,740289,740289,226038,226038,0,0,68870,68870,331019,322019,437167,0,334034,324083,493765,493765,1820627,1820627,17419,17419,215118,215118,0,0,9763464,9043122
249902,2008,4962702,4744249,159870,159870,28791,12935,0,0,576675,576675,216953,216531,0,0,65746,65746,333718,322118,473392,328,347621,333717,470441,470441,1096119,1096119,20556,20556,183473,183473,0,0,8936057,8202758
249902,2009,5029460,4703169,119818,119818,28852,10718,0,0,611042,611042,180292,180292,0,0,39175,39175,200592,199184,469410,0,303454,290794,486488,486488,849789,849789,16871,16871,168388,168388,0,0,8503631,7675728
249902,2010,5534986,5143943,86161,86161,47673,7547,0,0,644493,638248,194141,194141,0,0,45300,45300,238211,238211,504771,0,314073,303861,653503,645366,912413,912413,24181,24181,307504,180348,0,0,9507410,8419720
249902,2011,5331951,5143437,89702,89702,24393,8091,0,0,516844,516844,266226,266226,0,0,68684,68684,320026,320026,609311,0,355358,345061,523443,515814,1038145,1009199,22341,22341,220059,205056,0,0,9386483,8510481
249902,2012,4911718,4691674,90577,83977,47163,26678,6630,6630,554828,554828,267495,267495,0,0,62914,62914,424082,424082,586365,0,284761,275313,553713,546162,1107887,932164,22239,22239,229139,229139,0,0,9149511,8123295
249902,2013,5508298,5239239,89860,89860,99381,70764,39613,39613,576083,576083,248949,248949,0,0,65392,65392,419098,419098,665793,0,328831,320519,485774,476440,1200651,1190479,15366,15366,283537,283537,0,0,10026626,9035339
249902,2014,5525944,5274558,94585,94585,106896,74307,40941,40941,631284,631284,258143,258143,0,0,73026,73026,437092,437092,698157,0,393272,384086,502659,494331,1151269,1151269,42146,42146,316471,316471,0,0,10271885,9272239
249902,2015,5750180,5477684,81959,81959,117393,99467,44577,44577,660628,660628,279059,279059,0,0,105160,105160,327820,327820,643536,0,372996,364221,515069,507059,1144079,1144079,20335,20335,255503,255503,0,0,10318294,9367551
249902,2016,5722998,5533892,84488,84488,105687,71133,46078,46078,648401,648401,269071,269071,0,0,108963,108963,370491,370491,572601,0,437882,416843,497148,489569,1403203,1403203,27613,27613,216966,216966,0,0,10511590,9686711
249902,2017,5582380,5370299,72957,72957,155433,109340,47384,47384,644372,644372,213650,213650,0,0,108405,108405,394619,394619,532126,0,432914,417940,498261,490103,1405214,1405214,5158,5158,213997,213997,0,0,10306870,9493438
249902,2018,5916226,5686901,74982,74982,68377,47349,19460,19460,663545,663545,277078,277078,0,0,122012,122012,456757,456757,621527,0,501031,480688,523408,514466,1602253,1602253,22872,22872,212316,212316,0,0,11081844,10180679
249902,2019,6354700,6153925,78919,78919,89665,39033,0,0,748150,748150,324654,324654,0,0,131736,131736,526479,522511,688989,0,467228,453473,542359,532629,1652485,1652485,81140,81140,235569,235569,0,0,11922073,10954224
249903,2005,9668947,7494807,406648,380954,140604,115604,82981,77057,1345449,991012,788597,402285,0,0,175912,160176,574909,561351,995120,22187,751122,669308,620808,618154,2204335,2148977,49294,49294,607404,605029,0,0,18412130,14296195
249903,2006,10055602,7895879,400112,367239,110615,94826,99669,99544,1341699,996709,876244,418397,0,0,157239,143702,584047,573513,981067,23840,692164,631657,752897,749972,2481687,2427389,53718,53718,482905,440447,0,0,19069665,14916832
249903,2007,10371629,8202190,406647,376479,124306,124306,41511,41511,1385267,1006240,896049,412619,0,0,167415,156707,564437,564437,970997,0,732666,666136,884621,884621,2542386,2512703,38939,38939,378196,358990,3317,0,19508383,15345878
249903,2008,10935347,8627799,397833,370041,153054,140556,83479,83479,1306939,984589,836091,405782,0,0,156868,156868,624687,624687,1013792,0,721580,669011,712162,712162,2465005,2435911,39773,39773,293595,293595,60,0,19740265,15544253
249903,2009,12589220,9797126,164125,164125,134949,110896,73759,73759,1517585,1064266,846293,413386,0,0,126589,126589,642162,641340,1021787,0,661831,661831,545685,545685,2359887,2333737,10586,10586,252558,252558,0,0,20947016,16195884
249903,2010,13298177,10517415,310024,310024,136702,120857,84640,84640,1493916,1084830,905421,441722,0,0,167329,167329,663669,663669,1107458,31834,697055,697055,587684,587684,2474633,2442371,11962,11962,254422,254422,0,0,22193092,17415814
249903,2011,12933271,10532253,293824,207269,137463,124463,102734,102734,1523157,1135284,857121,448298,7016,7016,204622,204622,663597,663597,1122046,32562,805171,805171,613854,613854,2807495,2411865,10494,10494,258202,258202,0,0,22340067,17557684
249903,2012,12947403,10288518,255694,255694,134979,125726,164609,164609,1411621,1002605,894270,421815,47302,47302,205561,205561,642192,642192,1113626,26984,808152,808152,566697,566697,2545927,2514081,11862,11862,270382,270382,0,0,22020277,17352180
249903,2013,12051798,9564666,242621,242621,141805,141805,90612,90612,1412634,1056120,912765,433378,50003,50003,207570,207570,741538,741538,1127652,24656,737921,737921,577890,577890,2372533,2369019,15990,15990,282495,282495,0,0,20965827,16536284
249903,2014,13354034,10772653,213609,213609,171787,171787,98093,98093,1561581,1125721,756225,406628,55482,55482,213880,213880,768989,768989,1237228,0,782018,782018,611470,611470,2485633,2474212,10879,10879,256767,256767,0,0,22577675,17962188
249903,2015,12941810,10243314,208661,208661,240626,240626,101603,101603,1600576,1116994,771371,413714,138,138,216236,216236,788822,787735,1061255,0,878077,878077,626105,626105,2384024,2373261,32635,32635,264090,264090,0,0,22116029,17503189
249903,2016,12171512,9968552,197691,197691,214670,214670,103762,103762,1636664,1144793,1024830,411411,0,0,220816,220816,839025,837722,1056041,0,863669,863669,656695,656695,2761078,2750790,19557,19557,375026,375026,0,0,22141036,17765154
249903,2017,12515733,10265991,130431,130431,166594,166594,104617,104617,1649731,1177182,1044658,404220,0,0,211824,211824,752733,751512,1063814,0,927424,927424,789617,783931,2328541,2320556,75161,75161,527566,527566,0,0,22288444,17847009
249903,2018,12160789,9679077,149611,149611,349040,349040,123271,121440,1660803,1182757,1107596,398604,0,0,210060,210060,790310,790310,1073633,0,1015017,1015017,721568,717245,2349760,2341984,73444,73444,427167,427167,0,0,22212069,17455756
249903,2019,12288788,9533232,179972,163477,221429,221429,199369,185959,1705721,1152846,1153566,397584,0,0,217474,217474,902327,902327,1146349,0,1025707,960616,883380,865365,2326585,2318751,93340,72090,363221,313216,0,0,22707228,17304366
249904,2005,2872403,2738002,96567,93963,6784,5045,1911,0,340838,339338,77022,77022,0,0,40989,40489,138588,137172,273789,0,172330,172330,258064,257939,607063,602647,1000,0,0,0,0,0,4887348,4463947
249904,2006,3054687,2870588,65980,64344,6527,6527,1836,0,313289,311774,62607,62107,0,0,48419,47913,134167,132147,276346,0,191683,191683,284295,283795,685200,680891,674,0,0,0,0,0,5125710,4651769
249904,2007,3234893,3078748,64609,64092,3797,3797,1785,0,329835,329835,66402,66402,0,0,55651,55651,150470,150470,249127,0,189707,189707,285834,285834,682128,682128,0,0,0,0,0,0,5314238,4906664
249904,2008,3530405,3364728,65124,64447,5979,5979,1762,0,307453,307453,76245,76245,0,0,64989,64989,151635,151635,286728,0,247122,247122,332564,332564,701945,701945,0,0,0,0,0,0,5771951,5317107
249904,2009,3971949,3694410,114700,114700,10718,10718,5879,0,372927,372927,146888,146888,0,0,74363,74363,135154,135154,302607,0,321345,321345,370985,370985,728948,728948,0,0,0,0,0,0,6556463,5970438
249904,2010,3672342,3548579,116342,116342,9354,9354,3735,0,377430,377430,140827,140827,0,0,72862,72862,156843,156843,345705,0,411377,411377,341984,341984,751926,627023,0,0,0,0,0,0,6400727,5802621
249904,2011,3390752,3281508,126243,126243,2340,2340,3583,0,446210,446210,128463,128463,0,0,73888,73888,160131,160131,302513,0,457727,457727,317992,317992,817173,716193,0,0,0,0,0,0,6227015,5710695
249904,2012,3467032,3290610,63895,63895,2515,2515,0,0,337428,298228,75199,75199,0,0,20542,20542,152690,152690,311386,0,432688,432688,310218,310218,742018,742018,0,0,0,0,0,0,5915611,5388603
249904,2013,3845366,3732104,72235,72235,1622,1622,0,0,359868,359868,75605,75605,0,0,21082,21082,124640,124640,324844,8466,464994,464994,318147,318147,1184966,1184966,0,0,0,0,0,0,6793369,6363729
249904,2014,3735342,3600606,89306,89306,1282,1282,0,0,482105,482105,77180,77180,0,0,23037,23037,112550,112550,357502,0,500969,500969,332801,332801,826655,826655,0,0,0,0,0,0,6538729,6046491
249904,2015,4003249,3695583,95472,95472,255,255,0,0,432771,432771,71593,71593,0,0,22796,22796,136596,136596,431354,0,460800,460800,324844,324844,762513,762513,15500,15500,0,0,0,0,6757743,6018723
249904,2016,3841007,3673286,90830,90830,694,694,0,0,415460,415460,71832,71832,0,0,24464,24464,162706,162706,375862,0,339099,339099,498678,498678,702339,702339,15500,15500,0,0,0,0,6538471,5994888
249904,2017,3593401,3383505,81685,81685,200,200,104675,104675,422171,422171,74151,74151,0,0,21633,21633,159392,159392,318938,0,293390,293390,321388,321388,863187,863187,26350,26350,105120,105120,0,0,6385681,5856847
249904,2018,3451633,3243930,87801,87801,13897,13897,108409,108409,393846,393846,76202,76202,0,0,30699,30699,161370,161370,350508,0,440456,440456,320215,320215,736054,736054,22937,22937,183734,176595,0,0,6377761,5812411
249904,2019,3819296,3455364,114688,114670,84167,84167,109571,109571,424052,422860,70385,70385,0,0,47697,47697,167146,167146,372998,0,404479,399404,513615,512808,904661,904661,56702,22538,144050,144050,0,0,7233507,6455321
249905,2005,12081484,10878096,462300,459264,192807,179190,290264,289757,1145061,1133676,629069,524167,0,0,187720,184807,995526,995526,1137841,0,700538,700538,929428,924847,2428558,2405178,6015,6015,76950,76950,1000,0,21264561,18758011
