District_Id,Year,Fall_Enrollment
19907,2018,7149
19907,2019,7167
19908,2005,2784
19908,2006,2823
19908,2007,2804
19908,2008,2786
19908,2009,2776
19908,2010,2891
19908,2011,2829
19908,2012,2766
19908,2013,2750
19908,2014,2672
19908,2015,2560
19908,2016,2612
19908,2017,2541
19908,2018,2506
19908,2019,2465
19909,2005,609
19909,2006,592
19909,2007,616
19909,2008,595
19909,2009,629
19909,2010,578
19909,2011,545
19909,2012,541
19909,2013,499
19909,2014,515
19909,2015,506
19909,2016,502
19909,2017,493
19909,2018,499
19909,2019,516
19910,2005,143
19910,2006,131
19910,2007,131
19910,2008,116
19910,2009,111
19910,2010,114
19910,2011,143
19910,2012,148
19910,2013,147
19910,2014,147
19910,2015,128
19910,2016,119
19910,2017,149
19910,2018,187
19910,2019,229
19911,2005,394
19911,2006,399
19911,2007,397
19911,2008,395
19911,2009,434
19911,2010,433
19911,2011,465
19911,2012,481
19911,2013,516
19911,2014,484
19911,2015,532
19911,2016,509
19911,2017,504
19911,2018,511
19911,2019,500
19912,2005,1979
19912,2006,2036
19912,2007,1955
19912,2008,1914
19912,2009,1936
19912,2010,1969
19912,2011,1920
19912,2012,1914
19912,2013,2040
19912,2014,2020
19912,2015,2115
19912,2016,2143
19912,2017,2121
19912,2018,2125
19912,2019,2154
19913,2005,82
19913,2006,97
19913,2007,109
19913,2008,122
19913,2009,92
19913,2010,123
19913,2011,102
19913,2012,97
19913,2013,99
19913,2014,96
19913,2015,88
19913,2016,83
19913,2017,84
19913,2018,93
19913,2019,107
19914,2005,116
19914,2006,114
19914,2007,139
19914,2008,129
19914,2009,115
19914,2010,114
19914,2011,112
19914,2012,122
19914,2013,109
19914,2014,110
19914,2015,113
19914,2016,122
19914,2017,109
19914,2018,103
19914,2019,119
20901,2005,12528
20901,2006,13213
20901,2007,14201
20901,2008,15196
20901,2009,15983
20901,2010,16591
20901,2011,17175
20901,2012,18018
20901,2013,18767
20901,2014,19667
20901,2015,20757
20901,2016,22067
20901,2017,23466
20901,2018,24755
20901,2019,25732
20902,2005,6497
20902,2006,6389
20902,2007,6383
20902,2008,6349
20902,2009,6249
20902,2010,6282
20902,2011,6399
20902,2012,6375
20902,2013,6444
20902,2014,6549
20902,2015,6677
20902,2016,6743
20902,2017,6752
20902,2018,6823
20902,2019,6720
20904,2005,755
20904,2006,757
20904,2007,781
20904,2008,786
20904,2009,750
20904,2010,773
20904,2011,771
20904,2012,731
20904,2013,778
20904,2014,773
20904,2015,783
20904,2016,772
20904,2017,781
20904,2018,761
20904,2019,799
20905,2005,13029
20905,2006,13224
20905,2007,13118
20905,2008,13025
20905,2009,12912
20905,2010,12822
20905,2011,12671
20905,2012,12498
20905,2013,12505
20905,2014,12364
20905,2015,12382
20905,2016,12306
20905,2017,12441
20905,2018,12327
20905,2019,12385
20906,2005,2073
20906,2006,2080
20906,2007,2053
20906,2008,1972
20906,2009,1961
20906,2010,1934
20906,2011,1968
20906,2012,1938
20906,2013,1917
20906,2014,1886
20906,2015,1903
20906,2016,2039
20906,2017,2037
20906,2018,1962
20906,2019,1978
20907,2005,3054
20907,2006,3053
20907,2007,3083
20907,2008,3090
20907,2009,3117
20907,2010,3070
20907,2011,3065
20907,2012,2988
20907,2013,3007
20907,2014,3042
20907,2015,3076
20907,2016,3057
20907,2017,3165
20907,2018,3129
20907,2019,3031
20908,2005,14149
20908,2006,15462
20908,2007,16159
20908,2008,17021
20908,2009,17551
20908,2010,18198
20908,2011,18682
20908,2012,19118
20908,2013,19581
20908,2014,19964
20908,2015,20481
20908,2016,21030
20908,2017,21516
20908,2018,21559
20908,2019,21526
20910,2005,166
20910,2006,164
20910,2007,154
20910,2008,133
20910,2009,160
20910,2010,168
20910,2011,181
20910,2012,186
20910,2013,173
20910,2014,187
20910,2015,189
20910,2016,195
20910,2017,193
20910,2018,209
20910,2019,156
21802,2005,114
21803,2005,264
21803,2006,355
21803,2007,298
21803,2008,458
21803,2009,461
21803,2010,490
21803,2011,494
21803,2012,453
21803,2013,448
21803,2014,478
21803,2015,434
21803,2016,417
21803,2017,387
21803,2018,394
21803,2019,411
21804,2008,213
21804,2009,245
21804,2010,274
21805,2012,571
21805,2013,867
21805,2014,927
21805,2015,844
21805,2016,547
21805,2017,491
21805,2018,621
21805,2019,706
21901,2005,8198
21901,2006,8724
21901,2007,8835
21901,2008,9172
21901,2009,9712
21901,2010,10061
21901,2011,10360
21901,2012,10613
21901,2013,11022
21901,2014,11607
21901,2015,12377
21901,2016,12874
21901,2017,13051
21901,2018,13508
21901,2019,13453
21902,2005,14171
21902,2006,14618
21902,2007,14786
21902,2008,14731
21902,2009,15158
21902,2010,15536
21902,2011,15750
21902,2012,15611
21902,2013,15624
21902,2014,15723
21902,2015,15943
21902,2016,16138
21902,2017,16201
21902,2018,16157
21902,2019,15906
22004,2005,191
22004,2006,186
22004,2007,169
22004,2008,146
22004,2009,119
22004,2010,123
22004,2011,106
22004,2012,113
22004,2013,97
22004,2014,99
22004,2015,87
22004,2016,86
22004,2017,105
22004,2018,115
22004,2019,101
22901,2005,1021
22901,2006,1013
22901,2007,975
22901,2008,982
22901,2009,1025
22901,2010,1056
22901,2011,1100
22901,2012,1103
22901,2013,1090
22901,2014,1047
22901,2015,1011
22901,2016,1079
22901,2017,1124
22901,2018,1080
22901,2019,1008
22902,2005,67
22902,2006,65
22902,2007,58
22902,2008,56
22902,2009,47
22902,2010,51
22902,2011,51
22902,2012,60
22902,2013,50
22902,2014,41
22902,2015,41
22902,2016,54
22902,2017,70
22902,2018,63
22902,2019,55
22903,2005,20
22903,2006,14
22903,2007,21
22903,2008,26
22903,2009,33
22903,2010,23
22903,2011,20
22903,2012,16
22903,2013,23
22903,2014,24
22903,2015,29
22903,2016,31
22903,2017,19
22903,2018,12
22903,2019,13
23902,2005,208
23902,2006,223
23902,2007,206
23902,2008,190
23902,2009,170
23902,2010,163
23902,2011,185
23902,2012,180
23902,2013,195
23902,2014,187
23902,2015,185
23902,2016,187
23902,2017,200
23902,2018,207
23902,2019,191
24801,2005,57
24801,2006,70
24801,2007,73
24801,2008,61
24801,2009,49
24801,2010,40
24901,2005,1643
24901,2006,1623
24901,2007,1570
24901,2008,1529
24901,2009,1469
24901,2010,1494
24901,2011,1488
24901,2012,1512
24901,2013,1525
24901,2014,1532
24901,2015,1528
24901,2016,1536
24901,2017,1575
24901,2018,1580
24901,2019,1564
25901,2005,1147
25901,2006,1138
25901,2007,1136
25901,2008,1127
25901,2009,1079
25901,2010,1092
25901,2011,1073
25901,2012,1035
25901,2013,993
25901,2014,1055
25901,2015,1014
25901,2016,986
25901,2017,953
25901,2018,959
25901,2019,898
25902,2005,3540
25902,2006,3504
25902,2007,3536
25902,2008,3479
25902,2009,3498
25902,2010,3507
25902,2011,3587
25902,2012,3563
25902,2013,3504
25902,2014,3504
25902,2015,3589
25902,2016,3698
25902,2017,3707
25902,2018,3686
25902,2019,3651
25904,2005,238
25904,2006,246
25904,2007,234
25904,2008,221
25904,2009,215
25904,2010,227
25904,2011,210
25904,2012,217
25904,2013,240
25904,2014,215
25904,2015,210
25904,2016,206
25904,2017,180
25904,2018,183
25904,2019,167
25905,2005,270
25905,2006,268
25905,2007,266
25905,2008,261
25905,2009,261
25905,2010,253
25905,2011,272
25905,2012,238
25905,2013,265
25905,2014,259
25905,2015,294
25905,2016,306
25905,2017,293
25905,2018,296
25905,2019,266
25906,2005,197
25906,2006,186
25906,2007,188
25906,2008,196
25906,2009,197
25906,2010,211
25906,2011,200
25906,2012,208
25906,2013,214
25906,2014,211
25906,2015,208
25906,2016,199
25906,2017,219
25906,2018,217
25906,2019,217
25908,2005,227
25908,2006,205
25908,2007,185
25908,2008,164
25908,2009,175
25908,2010,181
25908,2011,169
25908,2012,200
25908,2013,203
25908,2014,177
25908,2015,181
25908,2016,171
25908,2017,143
25908,2018,124
25908,2019,165
25909,2005,1287
25909,2006,1316
25909,2007,1359
25909,2008,1362
25909,2009,1268
25909,2010,1256
25909,2011,1259
25909,2012,1217
25909,2013,1185
25909,2014,1168
25909,2015,1228
25909,2016,1193
25909,2017,1168
25909,2018,1187
25909,2019,1189
26901,2005,1921
26901,2006,1913
26901,2007,1856
26901,2008,1873
26901,2009,1835
26901,2010,1880
26901,2011,1876
26901,2012,1875
26901,2013,1821
26901,2014,1766
26901,2015,1768
26901,2016,1793
26901,2017,1745
26901,2018,1800
26901,2019,1757
26902,2005,649
26902,2006,589
26902,2007,529
26902,2008,509
26902,2009,459
26902,2010,460
26902,2011,477
26902,2012,464
26902,2013,486
26902,2014,511
26902,2015,468
26902,2016,442
26902,2017,459
26902,2018,500
26902,2019,528
26903,2005,522
26903,2006,512
26903,2007,502
26903,2008,503
26903,2009,495
26903,2010,515
26903,2011,526
26903,2012,555
26903,2013,527
26903,2014,503
26903,2015,517
26903,2016,509
26903,2017,480
26903,2018,498
26903,2019,511
27903,2005,3030
27903,2006,3249
27903,2007,3291
27903,2008,3348
27903,2009,3404
27903,2010,3348
27903,2011,3343
27903,2012,3265
27903,2013,3203
27903,2014,3218
27903,2015,3131
27903,2016,3132
27903,2017,3097
27903,2018,3193
27903,2019,3192
27904,2005,3845
27904,2006,3910
27904,2007,4015
27904,2008,3969
27904,2009,3912
27904,2010,4003
27904,2011,4058
27904,2012,4054
27904,2013,4037
27904,2014,3993
27904,2015,4054
27904,2016,4163
27904,2017,4271
27904,2018,4225
27904,2019,4255
28902,2005,4492
28902,2006,4542
28902,2007,4434
28902,2008,4431
28902,2009,4500
28902,2010,4612
28902,2011,4684
28902,2012,4767
28902,2013,4958
28902,2014,5113
28902,2015,5351
28902,2016,5377
28902,2017,5661
28902,2018,5901
28902,2019,6101
28903,2005,1559
28903,2006,1592
28903,2007,1527
28903,2008,1505
28903,2009,1476
28903,2010,1455
28903,2011,1458
28903,2012,1415
28903,2013,1409
28903,2014,1427
28903,2015,1375
28903,2016,1407
28903,2017,1440
28903,2018,1427
28903,2019,1399
28906,2005,200
28906,2006,212
28906,2007,228
28906,2008,239
28906,2009,231
28906,2010,241
28906,2011,232
28906,2012,226
28906,2013,211
28906,2014,176
28906,2015,163
28906,2016,169
28906,2017,200
28906,2018,199
28906,2019,216
29901,2005,4246
29901,2006,4315
29901,2007,4325
29901,2008,4260
29901,2009,4381
29901,2010,4263
29901,2011,4224
29901,2012,4229
29901,2013,4253
29901,2014,4278
29901,2015,4216
29901,2016,4172
29901,2017,4004
29901,2018,3901
29901,2019,3834
30901,2005,376
30901,2006,378
30901,2007,381
30901,2008,366
30901,2009,380
30901,2010,377
30901,2011,368
30901,2012,370
30901,2013,346
30901,2014,337
30901,2015,350
30901,2016,349
30901,2017,343
30901,2018,368
30901,2019,340
30902,2005,1478
30902,2006,1478
30902,2007,1486
30902,2008,1515
30902,2009,1491
30902,2010,1443
30902,2011,1481
30902,2012,1465
30902,2013,1419
30902,2014,1448
30902,2015,1453
30902,2016,1465
30902,2017,1461
30902,2018,1433
30902,2019,1452
30903,2005,329
30903,2006,363
30903,2007,353
30903,2008,303
30903,2009,314
30903,2010,329
30903,2011,295
30903,2012,300
30903,2013,289
30903,2014,323
30903,2015,322
30903,2016,336
30903,2017,314
30903,2018,305
30903,2019,283
30906,2005,494
30906,2006,472
30906,2007,435
30906,2008,405
30906,2009,382
30906,2010,382
30906,2011,378
30906,2012,372
30906,2013,378
30906,2014,345
30906,2015,405
30906,2016,397
30906,2017,410
30906,2018,414
30906,2019,441
31802,2005,163
31802,2006,129
31803,2009,267
31803,2010,381
31803,2011,417
31803,2012,426
31803,2013,438
31803,2014,442
31901,2005,46796
31901,2006,48186
31901,2007,48284
31901,2008,48796
31901,2009,48542
31901,2010,49080
31901,2011,49800
31901,2012,49593
31901,2013,49129
31901,2014,49314
31901,2015,48269
31901,2016,47669
31901,2017,46799
31901,2018,45535
31901,2019,44356
31903,2005,17341
31903,2006,17560
31903,2007,17608
31903,2008,17838
31903,2009,17941
31903,2010,18142
31903,2011,18339
31903,2012,18464
31903,2013,18411
31903,2014,18475
31903,2015,18625
31903,2016,18650
31903,2017,18614
31903,2018,18371
31903,2019,18574
31905,2005,2928
31905,2006,3076
31905,2007,3185
31905,2008,3354
31905,2009,3396
31905,2010,3447
31905,2011,3576
31905,2012,3698
31905,2013,3679
31905,2014,3597
31905,2015,3595
31905,2016,3634
31905,2017,3556
31905,2018,3410
31905,2019,3315
31906,2005,8047
31906,2006,8478
31906,2007,8900
31906,2008,9103
31906,2009,9330
31906,2010,9721
31906,2011,9970
31906,2012,10295
31906,2013,10406
31906,2014,10523
31906,2015,10631
31906,2016,10872
31906,2017,10827
31906,2018,10770
31906,2019,10722
31909,2005,2487
31909,2006,2571
31909,2007,2579
31909,2008,2603
31909,2009,2526
31909,2010,2525
31909,2011,2532
31909,2012,2561
31909,2013,2632
31909,2014,2637
31909,2015,2493
31909,2016,2524
31909,2017,2474
31909,2018,2421
31909,2019,2349
31911,2005,2202
31911,2006,2286
31911,2007,2290
31911,2008,2346
31911,2009,2345
31911,2010,2309
31911,2011,2299
31911,2012,2188
31911,2013,2212
31911,2014,2168
31911,2015,2181
31911,2016,2138
31911,2017,1968
31911,2018,1947
31911,2019,1904
31912,2005,10233
31912,2006,10490
31912,2007,10641
31912,2008,11001
31912,2009,10983
31912,2010,11193
31912,2011,11351
31912,2012,11373
31912,2013,11160
31912,2014,11010
31912,2015,11018
31912,2016,10885
31912,2017,10621
31912,2018,10453
31912,2019,10513
31913,2005,630
31913,2006,608
31913,2007,633
31913,2008,657
31913,2009,647
31913,2010,666
31913,2011,712
31913,2012,664
31913,2013,729
31913,2014,727
31913,2015,716
31913,2016,692
31913,2017,691
31913,2018,685
31913,2019,635
31914,2005,1217
31914,2006,1185
31914,2007,1194
31914,2008,1188
31914,2009,1215
31914,2010,1172
31914,2011,1170
31914,2012,1183
31914,2013,1166
31914,2014,1170
31914,2015,1144
31914,2016,1131
31914,2017,1109
31914,2018,1104
31914,2019,1102
31916,2005,2120
31916,2006,2205
31916,2007,2454
31916,2008,2658
31916,2009,2787
31916,2010,3022
31916,2011,3173
31916,2012,3237
31916,2013,3381
31916,2014,3353
31916,2015,3375
31916,2016,3589
31916,2017,3848
31916,2018,4245
31916,2019,4098
32902,2005,2399
32902,2006,2423
32902,2007,2454
32902,2008,2409
32902,2009,2344
32902,2010,2423
32902,2011,2490
32902,2012,2465
32902,2013,2515
32902,2014,2449
32902,2015,2433
32902,2016,2468
32902,2017,2410
32902,2018,2335
32902,2019,2350
33901,2005,114
33901,2006,138
33901,2007,135
33901,2008,130
33901,2009,130
33901,2010,134
33901,2011,127
33901,2012,132
33901,2013,137
33901,2014,134
33901,2015,136
33901,2016,148
33901,2017,148
33901,2018,158
33901,2019,163
33902,2005,701
33902,2006,698
33902,2007,693
33902,2008,725
33902,2009,694
33902,2010,660
33902,2011,674
33902,2012,661
33902,2013,665
33902,2014,670
33902,2015,643
33902,2016,650
33902,2017,703
33902,2018,725
33902,2019,701
33904,2005,417
33904,2006,416
33904,2007,408
33904,2008,393
33904,2009,393
33904,2010,385
33904,2011,385
33904,2012,381
33904,2013,389
33904,2014,378
33904,2015,369
33904,2016,376
33904,2017,366
33904,2018,366
33904,2019,352
34901,2005,1938
34901,2006,1911
34901,2007,1955
34901,2008,1920
34901,2009,1870
34901,2010,1810
34901,2011,1798
34901,2012,1710
34901,2013,1813
34901,2014,1825
34901,2015,1782
34901,2016,1754
34901,2017,1691
34901,2018,1684
34901,2019,1719
34902,2005,149
34902,2006,154
34902,2007,139
34902,2008,137
34902,2009,121
34902,2010,129
34902,2011,137
34902,2012,126
34902,2013,118
34902,2014,152
34902,2015,167
34902,2016,145
34902,2017,132
34902,2018,126
34902,2019,153
34903,2005,952
34903,2006,938
34903,2007,968
34903,2008,1056
34903,2009,1104
34903,2010,1096
34903,2011,1124
34903,2012,1156
34903,2013,1192
34903,2014,1204
34903,2015,1231
34903,2016,1243
34903,2017,1261
34903,2018,1271
34903,2019,1224
34905,2005,896
34905,2006,847
34905,2007,826
34905,2008,814
34905,2009,800
34905,2010,797
34905,2011,777
34905,2012,824
34905,2013,801
34905,2014,751
34905,2015,742
34905,2016,712
34905,2017,707
34905,2018,696
34905,2019,687
34906,2005,444
34906,2006,436
34906,2007,412
34906,2008,383
34906,2009,410
34906,2010,436
34906,2011,443
34906,2012,433
34906,2013,412
34906,2014,411
34906,2015,380
34906,2016,353
34906,2017,368
34906,2018,378
34906,2019,387
34907,2005,1078
34907,2006,1102
34907,2007,1071
34907,2008,1069
34907,2009,1063
34907,2010,1088
34907,2011,1082
34907,2012,1093
34907,2013,1041
34907,2014,1015
34907,2015,1033
34907,2016,1010
34907,2017,1032
34907,2018,1037
34907,2019,1074
34908,2005,54
34908,2006,46
34908,2007,37
34908,2008,31
34909,2005,253
34909,2006,241
34909,2007,235
34909,2008,277
34909,2009,273
34909,2010,282
34909,2011,267
34909,2012,273
34909,2013,263
34909,2014,265
34909,2015,276
34909,2016,274
34909,2017,283
34909,2018,277
34909,2019,270
35901,2005,1181
35901,2006,1102
35901,2007,1123
35901,2008,1115
35901,2009,1142
35901,2010,1193
35901,2011,1199
35901,2012,1172
35901,2013,1215
35901,2014,1231
35901,2015,1233
35901,2016,1203
35901,2017,1242
35901,2018,1231
35901,2019,1230
35902,2005,335
35902,2006,354
35902,2007,336
35902,2008,305
35902,2009,295
35902,2010,300
35902,2011,292
35902,2012,308
35902,2013,287
35902,2014,250
35902,2015,246
35902,2016,256
35902,2017,233
35902,2018,232
35902,2019,213
35903,2005,220
35903,2006,227
35903,2007,239
35903,2008,233
35903,2009,226
35903,2010,233
35903,2011,240
35903,2012,232
35903,2013,237
35903,2014,227
35903,2015,227
35903,2016,231
35903,2017,233
35903,2018,250
35903,2019,253
36901,2005,1467
36901,2006,1441
36901,2007,1431
36901,2008,1415
36901,2009,1338
36901,2010,1286
36901,2011,1225
36901,2012,1205
36901,2013,1202
36901,2014,1228
36901,2015,1219
36901,2016,1298
36901,2017,1310
36901,2018,1337
36901,2019,1324
36902,2005,3255
36902,2006,3517
36902,2007,3544
36902,2008,3701
36902,2009,3890
36902,2010,4096
36902,2011,4201
36902,2012,4398
36902,2013,4533
36902,2014,4676
36902,2015,4900
36902,2016,5079
36902,2017,5254
36902,2018,5379
36902,2019,5710
36903,2005,1187
36903,2006,1203
36903,2007,1249
36903,2008,1256
36903,2009,1266
36903,2010,1296
36903,2011,1330
36903,2012,1318
36903,2013,1372
36903,2014,1409
36903,2015,1419
36903,2016,1457
36903,2017,1473
36903,2018,1517
36903,2019,1510
37901,2005,669
37901,2006,653
37901,2007,702
37901,2008,683
37901,2009,671
37901,2010,694
37901,2011,681
37901,2012,667
37901,2013,669
37901,2014,649
37901,2015,646
37901,2016,643
37901,2017,643
37901,2018,670
37901,2019,664
37904,2005,4929
37904,2006,4894
37904,2007,4954
37904,2008,4901
37904,2009,4821
37904,2010,4899
37904,2011,4963
37904,2012,4912
37904,2013,4855
37904,2014,4938
37904,2015,4976
37904,2016,4973
37904,2017,4951
37904,2018,4987
37904,2019,4854
37907,2005,1889
37907,2006,1913
37907,2007,1985
37907,2008,2018
37907,2009,2038
37907,2010,2138
37907,2011,2128
37907,2012,2190
37907,2013,2226
37907,2014,2225
37907,2015,2207
37907,2016,2162
37907,2017,2150
37907,2018,2108
37907,2019,2063
37908,2005,432
37908,2006,440
37908,2007,449
37908,2008,438
37908,2009,448
37908,2010,479
37908,2011,495
37908,2012,489
37908,2013,497
37908,2014,510
37908,2015,539
37908,2016,547
37908,2017,544
37908,2018,544
37908,2019,544
37909,2005,329
37909,2006,338
37909,2007,326
37909,2008,345
37909,2009,331
37909,2010,316
37909,2011,329
37909,2012,329
37909,2013,318
37909,2014,317
37909,2015,299
37909,2016,283
37909,2017,282
37909,2018,286
37909,2019,298
38901,2005,1112
38901,2006,1199
38901,2007,1171
38901,2008,1127
38901,2009,1106
38901,2010,1127
38901,2011,1094
38901,2012,1134
38901,2013,1134
38901,2014,1128
38901,2015,1148
38901,2016,1134
38901,2017,1132
38901,2018,1112
38901,2019,1095
39901,2005,108
39901,2006,108
39901,2007,121
39901,2008,105
39901,2009,110
39901,2010,101
39901,2011,77
39901,2012,47
39902,2005,1032
39902,2006,1002
39902,2007,1003
39902,2008,980
39902,2009,936
39902,2010,905
39902,2011,938
39902,2012,947
39902,2013,911
39902,2014,948
39902,2015,983
39902,2016,963
39902,2017,928
39902,2018,955
39902,2019,932
39903,2005,512
39903,2006,479
39903,2007,478
39903,2008,470
39903,2009,467
39903,2010,483
39903,2011,475
39903,2012,462
39903,2013,475
39903,2014,508
39903,2015,519
39903,2016,513
39903,2017,524
39903,2018,515
39903,2019,450
39904,2005,174
39904,2006,176
39904,2007,183
39904,2008,180
39904,2009,175
39904,2010,159
39904,2011,175
39904,2012,161
39904,2013,158
39904,2014,144
39904,2015,146
39904,2016,145
39904,2017,138
39904,2018,125
39904,2019,129
39905,2005,141
39905,2006,121
39905,2007,112
39905,2008,102
39905,2009,118
39905,2010,111
39905,2011,102
39905,2012,94
39905,2013,95
39905,2014,106
39905,2015,97
39905,2016,104
39905,2017,129
39905,2018,137
39905,2019,131
40901,2005,547
40901,2006,553
40901,2007,507
40901,2008,459
40901,2009,458
40901,2010,469
40901,2011,461
40901,2012,426
40901,2013,422
40901,2014,449
40901,2015,433
40901,2016,419
40901,2017,422
40901,2018,389
40901,2019,394
40902,2005,355
40902,2006,325
40902,2007,328
40902,2008,342
40902,2009,318
40902,2010,310
40902,2011,293
40902,2012,285
