DISTRICT,DA0CA07R,DA0CC07R,DA0CS07R,DA0CT07R,DACRB07R,DACRM07R,DACRR07R,DB0CA07R,DB0CC07R,DB0CS07R,DB0CT07R,DBCRB07R,DBCRM07R,DBCRR07R,DECRB07R,DECRM07R,DECRR07R,DF0CA07R,DF0CC07R,DF0CS07R,DF0CT07R,DFCRB07R,DFCRM07R,DFCRR07R,DH0CA07R,DH0CC07R,DH0CS07R,DH0CT07R,DHCRB07R,DHCRM07R,DHCRR07R,DI0CA07R,DI0CC07R,DI0CS07R,DI0CT07R,DICRB07R,DICRM07R,DICRR07R,DLCRB07R,DLCRM07R,DLCRR07R,DM0CA07R,DM0CC07R,DM0CS07R,DM0CT07R,DMCRB07R,DMCRM07R,DMCRR07R,DP0CA07R,DP0CC07R,DP0CS07R,DP0CT07R,DPCRB07R,DPCRM07R,DPCRR07R,DRCRB07R,DRCRM07R,DRCRR07R,DSCRB07R,DSCRM07R,DSCRR07R,DW0CA07R,DW0CC07R,DW0CS07R,DW0CT07R,DWCRB07R,DWCRM07R,DWCRR07R
"116910",18.8,9.1,-1,45.8,28,48,32,.,.,.,.,.,.,.,20,20,20,-1,20,.,50,30,30,30,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,18.5,0,-1,42.9,27,60,33,.,.,.,.,.,.,.,15,40,20,-1,-1,-1,18.8,9.1,-1,50,30,52,35
"116915",19.5,18.8,1006,-2,32,68,44,.,.,.,.,.,.,.,20,80,20,21.2,14.3,928,-2,27,55,58,-1,-1,.,-2,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,18,22.2,-1,-2,36,79,33,.,.,.,.,.,.,.,14,71,14,.,.,-1,19.4,20,937,-2,38,67,52
"116916",20.5,23.5,941,50,29,61,41,.,.,.,.,.,.,.,29,57,29,19.9,27.3,945,55,25,44,41,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,21.4,16.7,-1,42.9,33,83,42,.,.,.,.,.,.,.,17,33,29,.,.,.,20.3,26.7,960,46.9,27,62,41
"117901",21.9,34.7,1070,65.6,41,57,52,-1,-1,.,50,0,10,10,27,45,36,21.2,26.2,996,59.2,39,52,55,23,58.3,-1,32.4,38,47,51,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,22.6,42.6,1109,65.1,43,62,49,-1,-1,-1,-1,-1,-1,-1,13,22,22,11,11,8,22.3,34.6,1054,72.9,45,64,55
"117903",20.7,24.2,-1,58.9,26,46,43,.,.,.,.,.,.,.,-1,-1,-1,21.1,25,-1,69,28,41,48,-1,-1,.,40,40,60,60,-1,-1,.,-1,-1,-1,-1,.,.,.,20.5,25,-1,44.4,24,52,36,.,.,.,.,.,.,.,6,26,32,-1,-1,-1,20.9,24.1,-1,59.2,26,47,43
"117904",20.9,19.4,979,75,31,49,43,.,.,.,.,.,.,.,44,56,50,20.1,11.1,972,90,32,45,45,18.4,0,-1,-2,40,40,60,-1,-1,-1,-2,.,.,.,.,.,.,21.8,27.8,989,64.3,30,52,41,.,.,.,.,.,.,.,15,31,23,-1,-1,-1,21.3,23.3,968,68.2,30,50,41
"117907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"118902",20.9,35.7,-1,66.7,50,52,65,.,.,.,.,.,.,.,50,50,50,21.2,40,-1,62.5,86,75,100,20.2,28.6,-1,77.8,44,56,56,.,.,.,.,.,.,.,.,.,.,20.3,25,-1,61.5,31,38,46,.,.,.,.,.,.,.,0,11,33,.,.,.,21.8,33.3,-1,50,55,50,73
"119901",-1,0,888,40,13,47,47,.,.,.,.,.,.,.,40,40,80,-1,0,-1,55.6,22,56,56,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,16.7,0,33,33,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,0,888,46.2,8,46,46
"119902",21.4,26.8,982,62.1,32,50,43,.,.,.,.,.,.,.,30,36,50,21.2,31.8,978,61.1,33,52,48,-1,20,958,62.5,50,50,63,.,.,.,.,.,.,.,-1,-1,-1,21.3,21.1,1001,63.3,30,48,37,.,.,-1,-1,.,.,.,14,31,29,-1,-1,-1,21.6,29.4,988,59.6,29,50,40
"119903",-1,11.8,949,73.9,35,52,48,.,.,.,.,.,.,.,20,40,40,-1,10,936,100,40,80,50,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,14.3,970,53.8,31,31,46,.,.,.,.,.,.,.,0,0,20,.,.,.,-1,11.8,958,73.9,35,52,48
"120901",20.2,16.3,949,65.2,25,56,30,-1,-1,.,-1,-1,-1,-1,29,36,40,20.8,23.1,936,70.3,31,60,41,18.9,0,886,56.5,22,43,26,.,.,.,.,.,.,.,.,.,.,18.9,5.9,968,58.6,17,52,19,.,.,.,.,.,.,.,14,35,19,-1,-1,20,21.1,25.9,1034,67.5,29,65,35
"120902",20.1,13.8,1007,65.9,35,67,39,-1,-1,-1,-1,-1,-1,-1,18,67,17,18.9,11.8,985,70.8,27,57,35,.,-1,-1,21.4,27,62,27,.,.,.,.,.,.,.,.,.,.,21.3,16.7,1039,60,44,79,44,.,.,.,.,.,.,.,8,23,8,.,.,.,20.1,12,1017,86.2,36,68,41
"120905",20.3,27.7,1006,65.3,40,72,51,.,.,.,.,-1,-1,-1,18,45,55,22.2,37.5,1047,72.7,56,75,69,-1,0,-1,41.7,8,33,42,.,.,.,.,.,.,.,.,.,.,18.4,18.2,963,56.4,27,69,37,.,.,.,.,.,.,.,16,50,39,-1,-1,-1,21.4,31.7,991,68.3,47,80,53
"121902",17.7,0,-1,80,20,40,30,.,.,.,-1,-1,-1,-1,20,40,20,-1,-1,-1,50,0,33,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,0,-1,-2,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,17.7,0,-1,88.9,22,44,33
"121903",19.3,7.8,909,63.8,17,37,31,.,-1,-1,-1,-1,-1,-1,25,50,25,19.6,6.3,925,80,24,39,40,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,18.7,10.5,893,47.5,11,35,21,.,.,.,.,.,.,.,5,14,23,-1,-1,-1,20,6.5,902,60.5,18,37,32
"121904",18.3,8.2,977,71.9,16,31,27,16.6,2.5,914,80,6,22,14,8,26,22,18.2,3.4,976,75.3,16,27,33,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,17.9,16.7,978,62.1,15,36,19,-1,-1,-1,-1,-1,-1,-1,3,12,17,-1,-1,-1,19.1,10,1000,62.5,20,34,35
"121905",19.3,13.5,-1,68.4,18,35,31,17.1,0,.,53.8,7,7,21,20,28,28,20,13.8,-1,70.7,26,45,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,18.4,13,-1,65.7,9,23,29,-1,-1,.,-2,.,.,.,3,3,9,-1,-1,-1,19.7,14.6,-1,69.5,19,37,32
"121906",.,7.1,874,56,20,56,32,.,.,.,.,.,.,.,14,43,43,.,0,738,55.6,11,44,33,.,-1,-1,-2,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,11.1,949,56.3,25,63,31,.,.,.,.,.,.,.,0,17,33,.,.,.,.,8.3,882,50,21,54,33
"122901",20.6,17.8,945,-2,24,46,28,.,-1,-1,-2,.,.,.,20,30,29,19.5,4.5,876,-2,16,53,16,-1,-1,-1,80,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,22.1,30.4,1011,-2,33,39,40,-1,-1,-1,-2,-1,-1,-1,15,30,23,18,27,31,20.7,19.4,932,-2,27,47,29
"122902",-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,.,-1,-1,-1,-1
"123801",.,-1,-1,-2,.,.,.,.,-1,-1,-2,.,.,.,.,.,.,.,-1,-1,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"123803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"123804",-1,-1,.,1.6,10,9,11,-1,-1,.,1.7,11,10,12,0,0,7,-1,-1,.,2.8,0,0,0,.,.,.,-1,.,.,.,.,.,.,-1,.,.,.,-1,-1,-1,.,.,.,0,20,20,18,.,.,.,-1,-1,-1,-1,0,0,7,.,.,.,.,.,.,-1,.,.,.
"123805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"123806",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"123905",21.3,18.5,971,65.1,45,68,53,.,-1,-1,44.4,67,67,78,44,62,50,-1,16.5,966,66.9,46,65,59,-1,0,928,55.6,21,36,36,.,.,-1,.,.,.,.,.,.,.,21.2,21.2,979,63,42,71,46,-1,17.4,917,-2,59,68,59,20,48,35,0,0,0,21,20.2,990,62.9,44,70,53
"123907",16.6,3.8,820,65.6,22,44,35,16.6,2.7,812,78.6,20,41,37,23,46,32,16.8,3.1,826,68.3,27,45,42,16.6,3.8,888,30.2,22,43,28,.,.,.,.,.,.,.,0,17,0,16.5,4.8,814,61.3,16,43,26,18.4,6.7,847,73.2,33,64,46,3,13,23,-1,-1,-1,.,-1,-1,44.4,20,30,20
"123908",20.9,23.8,987,76.1,48,63,63,.,-1,-1,-1,-1,-1,-1,32,46,44,20.7,23,977,82.9,52,61,67,-1,23.1,986,61.9,65,80,65,.,-1,-1,-1,-1,-1,-1,.,.,.,20.3,25,999,67.7,44,65,59,-1,41.7,1091,92.3,58,75,58,14,26,38,0,23,18,20.6,22.9,980,75.5,47,62,63
"123910",18.4,16.2,911,72.4,19,37,25,16.2,3.9,828,70.7,9,25,16,6,23,13,18.5,15.5,900,78,19,34,28,21.6,28.9,939,45.2,17,41,21,.,-1,-1,-1,-1,-1,-1,0,25,0,17.8,17.3,932,64.8,19,40,22,-1,41.7,1099,80,47,77,53,3,14,8,0,5,4,21.9,34.3,1023,81,36,55,42
"123913",17.5,15.8,941,95,16,47,16,-1,-1,-1,-1,-1,-1,-1,10,40,10,17.7,20,966,100,30,60,30,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,11.1,918,90,0,33,0,.,-1,-1,-1,-1,-1,-1,10,40,10,.,.,.,-1,23.1,945,100,17,42,17
"123914",21.3,17.1,940,76.8,32,53,42,-1,0,816,83.3,0,33,17,10,18,50,20.8,12.2,924,93.2,30,50,45,.,-1,-1,33.3,17,50,33,.,.,.,-1,-1,-1,-1,.,.,.,21.8,22.9,964,63.6,35,56,40,.,.,.,.,.,.,.,0,11,15,-1,-1,-1,22.4,18.2,967,76.7,36,56,45
"124901",16.8,5.5,966,100,43,47,66,.,.,.,.,.,.,.,33,38,59,16.3,0,-1,-2,40,40,69,16.6,5.6,966,100,44,47,67,.,.,.,.,.,.,.,.,.,.,17.6,15.8,-1,86.4,48,57,61,.,.,.,.,.,.,.,23,29,49,-1,-1,-1,.,-1,.,-1,-1,-1,-1
"125901",17.5,9.2,1049,86.7,29,38,56,-1,-1,.,-1,-1,-1,-1,16,27,46,17.9,10.7,1060,91.1,36,41,67,17.4,7.3,1031,85.4,27,36,55,.,.,.,.,.,.,.,.,.,.,17,7.1,1051,81.6,22,35,43,-1,-1,-1,-2,-1,-1,-1,10,21,36,0,6,0,19.2,18.2,1063,75.9,45,55,59
"125902",17.4,7.1,-1,75.7,7,27,14,.,.,.,.,.,.,.,0,18,13,17.3,11.8,.,85,11,22,17,16.8,3.8,-1,72.2,4,24,11,.,.,.,.,.,.,.,.,.,.,17.5,0,-1,64.7,0,33,9,.,.,.,.,.,.,.,0,29,0,-1,-1,-1,-1,-1,.,-2,-1,-1,-1
"125903",18.6,11.6,1178,86.3,28,38,55,.,.,.,.,.,.,.,23,40,47,18.9,11.1,-1,90,37,42,71,17.9,11.4,-1,77.8,24,38,55,-1,.,.,.,.,.,.,.,.,.,18.3,12.1,-1,82.5,20,35,40,.,.,.,.,.,.,.,10,17,45,-1,-1,-1,19.2,12.1,-1,94.3,33,39,56
"125905",17.3,2.9,858,85.4,26,36,50,.,.,.,.,.,.,.,18,27,48,17.3,5.3,-1,95,30,40,60,16.9,3.2,858,83.8,23,34,47,.,.,.,.,.,.,.,.,.,.,17.3,0,-1,76.2,21,32,40,.,.,.,.,.,.,.,0,7,31,-1,-1,-1,-1,-1,.,-1,-1,-1,-1
"125906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"126901",20,22.6,973,47.5,30,50,44,-1,-1,-1,-1,-1,-1,-1,17,44,26,18.3,22.2,972,44.4,28,35,49,-1,22.2,978,25.7,19,46,30,.,-1,-1,-2,-1,-1,-1,.,.,.,21.5,22.9,973,50,32,65,41,.,-1,.,-1,-1,-1,-1,30,50,44,0,17,17,20.7,24.6,986,47.8,33,51,49
"126902",21.9,31.2,1032,61.9,39,61,50,-1,0,888,66.7,13,25,13,32,59,38,22.4,26.4,1008,67.9,39,57,55,-1,50,1052,37.5,35,56,48,-1,-1,-1,80,40,80,60,-1,-1,-1,21.7,36.6,1060,56.1,38,64,44,.,-1,-1,40,-1,-1,-1,16,37,30,7,14,14,22,30.2,1031,63,40,62,51
"126903",21.5,23.5,979,53.3,52,62,71,-1,0,850,61.5,9,33,64,39,52,61,21.9,28.4,986,55.7,56,62,80,-1,17.6,934,33.3,39,54,57,.,-1,-1,-1,-1,-1,-1,-1,40,-1,21.2,17.2,971,49.6,48,63,61,.,-1,-1,-1,-1,-1,-1,36,50,61,17,18,50,22,25.8,993,56.6,57,65,74
"126904",20.3,17.9,1063,76.7,45,61,61,.,.,.,.,.,.,.,30,40,45,19.8,7.1,1035,80,40,54,61,-1,-1,.,50,50,50,71,.,.,.,.,.,.,.,.,.,.,20.5,28.6,1086,73.7,50,68,60,.,.,.,.,.,.,.,19,32,39,-1,-1,-1,20.3,18.9,1063,79.1,45,62,59
"126905",21,18,975,53,26,59,33,.,-1,-1,16.7,17,50,17,14,57,20,21.9,15.1,972,52.9,28,52,39,-1,18.8,970,47.1,29,52,32,.,.,-1,.,.,.,.,.,.,.,19.6,22.4,978,51.3,24,68,26,.,-1,-1,-1,.,.,.,5,22,14,-1,-1,20,20.8,18.8,969,53.3,26,61,33
"126906",20.2,15.4,977,65,18,53,29,.,-1,-1,-1,-1,-1,-1,15,40,24,19.3,11.1,946,75,18,45,32,-1,8.3,948,66.7,6,50,13,.,-1,-1,-2,.,.,.,.,.,.,-1,25,1055,50,17,67,23,.,-1,-1,-1,-1,-1,-1,0,11,0,-1,-1,-1,-1,14.3,1018,41.2,31,62,54
"126907",17,21.4,976,54.9,38,52,59,.,.,.,.,.,.,.,44,50,60,-1,18.8,997,57.1,34,48,60,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,25,956,52.2,43,57,57,.,.,.,.,.,.,.,8,24,38,-1,-1,-1,17,22.2,977,56.3,38,51,60
"126908",18.8,26.5,1013,38.6,26,40,37,.,-1,-1,-1,-1,-1,-1,23,32,40,18.7,23.5,1003,35.4,14,25,30,15.9,10,-1,38.5,16,35,42,.,.,.,.,.,.,.,.,.,.,18.9,29.4,1021,42.5,42,61,47,-1,-1,-1,-1,-1,-1,-1,11,18,14,-1,-1,-1,20.2,36.8,1123,34.5,29,42,33
"126911",19,23.1,946,42.6,19,33,40,.,-1,-1,-1,-1,-1,-1,13,25,38,19,20,929,58.8,26,37,65,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,33.3,990,22.2,10,28,15,.,.,.,.,.,.,.,9,14,35,0,0,14,19.8,28.6,973,38.2,21,34,41
"127901",19.1,6.3,854,29.6,20,49,23,-1,.,.,-1,-1,-1,-1,11,44,11,19,9.1,845,37.9,29,46,34,-1,0,-1,30.4,10,48,10,.,.,.,.,.,.,.,-1,-1,-1,19.4,0,-1,20,9,52,9,.,.,.,.,.,.,.,13,31,12,-1,-1,-1,21.5,11.1,-1,30,28,52,33
"127903",19.3,21.7,.,69.7,23,65,22,-1,-1,.,80,-1,-1,-1,7,57,7,17.9,10,.,76.9,15,38,14,17.6,16.7,.,60,20,70,18,.,.,.,.,.,.,.,.,.,.,20.4,30.8,.,65,28,83,28,.,.,.,.,.,.,.,0,42,0,.,.,-1,20.5,30.8,.,72.2,29,59,29
"127904",19.1,25,965,51.1,22,42,43,.,.,.,.,.,.,.,33,53,60,18.9,13.3,958,65.2,26,40,57,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,19.5,44.4,978,37.5,17,43,30,.,.,.,.,.,.,.,12,11,53,-1,-1,-1,18.9,21.7,952,51.1,20,41,41
"127905",-1,-1,-1,30,22,67,22,.,.,.,.,.,.,.,25,63,25,-1,-1,-1,37.5,25,63,25,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,33.3,22,67,22
"127906",19.3,17.9,-1,66.7,22,36,24,-1,-1,.,-1,-1,-1,-1,15,25,15,18.6,9.1,.,64.7,25,31,31,19.6,0,.,40,14,50,14,.,.,.,.,.,.,.,.,.,.,19.6,23.5,-1,68,21,38,21,.,.,.,.,.,.,.,0,9,0,-1,-1,-1,20.4,26.3,-1,79.2,30,33,33
"128901",20.3,20.7,958,52.7,43,56,58,.,.,.,.,.,.,.,27,36,50,20.5,17.6,921,58.6,33,43,56,-1,22.2,920,39.1,20,35,43,.,.,.,.,.,.,.,-1,-1,-1,20.2,25,1005,46.2,55,73,61,.,.,.,-1,-1,-1,-1,6,6,29,.,.,.,20.1,20,979,64.5,61,72,71
"128902",18.7,3.8,914,48.1,17,38,29,-1,-1,.,-1,-1,-1,-1,12,18,24,20.2,5.9,907,58.6,22,50,36,20.1,0,-1,34.1,15,38,26,.,.,.,-1,-1,-1,-1,.,.,.,16.8,0,-1,32,12,24,22,.,.,.,.,.,.,.,10,20,24,-1,-1,-1,20.6,11.1,976,90,33,56,44
"128903",-1,12.5,870,100,13,75,13,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,85.7,0,71,0,.,.,.,.,.,.,.,.,.,.,-1,20,906,-2,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-2,-1,-1,-1
"128904",20,16.7,920,88.9,27,57,30,.,.,.,.,.,.,.,-1,-1,-1,19.3,10,844,90.9,18,55,27,-1,.,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,20.8,23.1,974,81.3,32,58,32,.,.,.,.,.,.,.,0,17,17,-1,-1,-1,20.3,17.4,911,88.5,28,59,28
"129901",21.7,25,1022,48.7,40,58,52,-1,-1,.,-1,-1,-1,-1,11,60,22,20.1,17.2,1000,53.7,46,54,60,-1,-1,-1,27.3,22,33,30,.,.,-1,.,.,.,.,.,.,.,22.5,33.3,1054,44.3,35,61,45,-1,-1,-1,-1,-1,-1,-1,0,4,15,11,22,10,22,27.7,1024,47.5,41,60,55
"129902",21.5,23.6,973,73,35,61,41,15.8,6.3,887,94.1,11,39,17,29,71,33,21.3,20,959,70.2,34,54,43,19,16,916,80.6,28,62,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.7,27.8,992,75.2,36,69,38,-1,-1,-1,-1,-1,-1,-1,17,42,24,0,10,0,22,27.4,1000,67.6,38,62,44
"129903",21,19.6,929,52.7,33,55,49,-1,0,839,56.3,8,38,31,27,48,36,21,14.3,895,46.7,33,52,58,17,8.7,900,46,26,52,35,.,.,-1,.,.,.,.,-1,-1,-1,21.1,24.5,956,56.4,33,57,42,.,.,-1,.,.,.,.,5,13,32,-1,-1,-1,22.1,27,956,53.4,39,57,57
"129904",20,18.8,931,34.8,15,25,42,-1,-1,.,-1,-1,-1,-1,11,18,28,21.2,31.6,1001,34.5,14,16,43,.,-1,-1,12.5,0,0,57,.,.,.,.,.,.,.,-1,-1,-1,17.4,0,869,35.1,16,37,41,-1,-1,-1,-1,-1,-1,-1,6,11,32,-1,-1,-1,21.1,22.2,921,34.2,17,27,39
"129905",19.9,20.9,947,53.2,49,58,70,.,-1,-1,-1,-1,-1,-1,43,44,70,19.6,27.3,959,53.7,49,51,82,-1,11.1,749,50,40,53,63,.,.,.,-1,-1,-1,-1,.,.,.,19.8,14.9,939,52.8,49,64,60,-1,-1,-1,-1,-1,-1,-1,15,23,51,-1,-1,60,20,23.4,987,52.4,50,59,71
"129906",18.1,13.7,948,52.8,34,44,56,15.9,0,848,57.4,24,29,46,21,31,45,18.1,16.1,961,56.9,40,47,63,-1,8.3,902,29.3,22,41,34,-1,.,.,.,.,.,.,.,.,.,18.5,9.1,925,46.5,25,40,45,.,-1,-1,-1,-1,-1,-1,10,17,39,-1,-1,-1,20.4,22.9,1007,59.3,45,55,68
"129910",21,30.4,995,62.2,37,51,52,-1,-1,-1,-1,-1,-1,-1,29,43,57,22,36.4,982,52.4,36,50,61,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,.,19.8,25,1012,75,37,53,42,.,.,.,.,.,.,.,0,11,40,-1,-1,-1,21.6,35,999,64.5,41,59,54
"130901",23.8,44.8,1067,94.7,59,76,65,.,-1,-1,-2,-1,-1,-1,32,61,39,24.6,47.1,1071,94.1,62,75,71,22.2,27.8,996,76.1,45,73,53,-1,-1,1076,-2,.,.,.,-1,-1,-1,23.1,42.6,1062,94.3,57,78,59,.,-1,-1,-2,-1,-1,-1,15,37,27,13,28,17,24.2,48.3,1082,94.1,62,77,68
"130902",20.6,33.3,1013,71.8,40,64,45,.,.,.,.,.,.,.,19,56,24,-1,23.1,955,76.5,45,55,52,-1,18.2,970,47.8,21,47,26,.,.,.,.,.,.,.,-1,-1,-1,20.3,44,1054,67.6,35,71,38,.,.,.,.,.,.,.,5,35,14,-1,-1,-1,19.8,34.2,1009,79.2,48,70,52
"131001",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"132902",19.6,10,.,83.3,25,67,42,.,.,.,.,.,.,.,-1,-1,-1,17.8,0,.,75,25,50,50,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,19.7,14.3,.,70,20,70,40
"133901",18.5,21.7,954,76.7,23,52,39,.,.,.,.,.,.,.,25,63,38,-1,12.5,910,61.5,15,23,46,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-2,.,.,.,.,.,.,18.3,26.7,979,88.2,28,72,33,.,.,.,.,.,.,.,10,20,30,-1,-1,-1,18.5,23.8,955,77.8,26,59,44
"133902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"133903",20.1,32.5,1009,63.9,39,54,54,.,-1,-1,18.2,0,11,33,26,41,33,18.8,21.1,955,61.3,33,40,58,18.6,7.4,931,40.3,22,32,43,.,-1,-1,-2,-1,-1,-1,.,.,.,21.7,43.6,1059,66.7,44,69,50,.,-1,-1,-1,-1,-1,-1,17,30,38,0,20,30,20.3,37.7,1035,75.8,46,64,59
"133904",19.2,18.2,920,77.6,30,44,44,.,.,.,.,.,.,.,29,40,40,19.7,20,915,92.1,34,43,60,19.4,5.3,826,73.1,16,28,44,.,-1,.,-1,-1,-1,-1,-1,-1,-1,18.6,16.1,925,66,26,46,33,-1,-1,.,-2,.,.,.,17,17,35,-1,-1,-1,18.8,22,954,70.7,36,53,45
"133905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"134901",22,27.6,981,74.4,33,56,38,.,.,.,.,.,.,.,40,50,50,24.3,33.3,982,94.7,47,58,58,.,16.7,926,66.7,11,44,22,.,.,.,.,.,.,.,.,.,.,19.4,18.2,979,55,20,55,20,.,.,.,.,.,.,.,20,40,20,.,.,.,23.5,30.4,998,76.7,40,60,43
"135001",21,44.4,-1,100,40,80,36,.,.,.,.,.,.,.,-1,-1,-1,20.2,50,.,100,50,100,50,-1,-1,.,-2,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,.,.,.,.,.,.,.,-1,-1,0,-1,-1,-1,22.6,57.1,-1,87.5,50,88,44
"136901",21.3,9.1,905,73.3,19,52,22,.,.,.,.,.,.,.,9,36,9,-1,0,886,80,21,36,29,-1,0,874,63.6,18,55,18,.,.,.,.,.,.,.,.,.,.,22.8,20,928,66.7,15,69,15,.,.,.,.,.,.,.,0,30,0,.,.,.,22,13.3,927,78.9,19,50,25
"137901",18.1,10.4,893,65.2,32,46,61,16.2,11.1,-1,75,10,20,70,24,39,54,17.4,8.1,879,69.8,32,44,65,17.5,5.9,855,57.4,31,44,61,.,.,-1,.,.,.,.,-1,-1,-1,19.3,13.6,909,58.4,32,47,57,-1,-1,-1,-2,-1,-1,-1,6,11,43,0,0,0,20.8,18.2,959,75,39,55,59
"137902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"137903",18.6,12.1,893,82.5,13,50,25,.,.,.,.,.,.,.,9,36,27,19.1,10,881,90.9,14,36,36,16.8,0,847,73.1,4,35,19,.,.,.,.,.,.,.,-1,-1,-1,18,16.7,914,66.7,11,67,11,.,.,.,.,.,.,.,0,37,17,.,.,.,20.9,30.8,1002,92.9,29,79,36
