DISTRICT,DA0CA08R,DA0CC08R,DA0CS08R,DA0CT08R,DACRB08R,DACRM08R,DACRR08R,DB0CA08R,DB0CC08R,DB0CS08R,DB0CT08R,DBCRB08R,DBCRM08R,DBCRR08R,DECRB08R,DECRM08R,DECRR08R,DF0CA08R,DF0CC08R,DF0CS08R,DF0CT08R,DFCRB08R,DFCRM08R,DFCRR08R,DH0CA08R,DH0CC08R,DH0CS08R,DH0CT08R,DHCRB08R,DHCRM08R,DHCRR08R,DI0CA08R,DI0CC08R,DI0CS08R,DI0CT08R,DICRB08R,DICRM08R,DICRR08R,DLCRB08R,DLCRM08R,DLCRR08R,DM0CA08R,DM0CC08R,DM0CS08R,DM0CT08R,DMCRB08R,DMCRM08R,DMCRR08R,DP0CA08R,DP0CC08R,DP0CS08R,DP0CT08R,DPCRB08R,DPCRM08R,DPCRR08R,DRCRB08R,DRCRM08R,DRCRR08R,DSCRB08R,DSCRM08R,DSCRR08R,DW0CA08R,DW0CC08R,DW0CS08R,DW0CT08R,DWCRB08R,DWCRM08R,DWCRR08R
"126903",20.7,22.7,984,44.1,48,55,71,17.6,14.3,-1,41.2,15,31,29,34,41,51,20.3,19.4,982,45.6,46,52,69,18.2,14.3,911,18.7,37,42,59,.,.,.,-1,-1,-1,-1,-3,17,-3,21.1,26.2,986,42.7,50,58,73,-1,-1,-1,-1,-1,-1,-1,25,34,51,-3,20,20,21.3,23.8,995,54.1,54,61,78
"126904",21.3,26.2,970,71.2,53,64,64,.,.,.,.,-1,-1,-1,38,46,43,21.7,25,978,74.1,71,72,83,.,.,.,0,20,40,40,.,.,.,.,-1,-1,-1,-1,-1,-1,21.1,27.3,962,68.8,41,59,51,.,.,.,.,-1,-1,-1,37,43,56,-1,-1,-1,21.3,26.2,970,79.2,57,67,67
"126905",21,21.5,969,46,44,68,54,-1,-1,-1,-1,-1,-1,-1,50,67,56,21.4,24.6,986,47.9,44,62,58,-1,11.8,949,47.2,47,74,50,.,.,.,-1,-1,-1,-1,-1,-1,-1,20.5,18.8,954,44.4,44,74,50,.,-1,-1,-1,-1,-1,-1,22,40,33,-1,-1,-1,21.1,22,972,45,43,67,54
"126906",-1,25,1014,41.4,50,76,58,-1,-1,.,-1,-1,-1,-1,43,71,50,-1,14.3,1002,50,50,62,64,-1,14.3,1000,63.6,56,89,50,.,.,.,.,-1,-1,-1,-1,-1,-1,.,40,1026,33.3,50,92,50,.,.,.,0,-1,-1,-1,29,57,33,-1,-1,-1,-1,-1,-1,40,75,-4,75
"126907",20.3,19.4,954,53.4,46,51,73,.,-1,-1,-2,-1,-1,-1,33,44,50,20.6,13.3,955,55.6,28,35,59,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,25,954,51.6,62,66,86,.,.,.,.,-1,-1,-1,-3,-3,50,-1,-1,-1,20.3,18.5,970,50,44,49,71
"126908",20.2,14.7,868,41.5,27,61,37,.,.,.,-1,-1,-1,-1,22,57,35,-1,7.1,856,35.9,22,49,38,-1,0,846,25.8,19,53,28,.,.,.,.,-1,-1,-1,-1,-1,-1,22,20,876,46.5,32,71,36,.,-1,-1,-1,-1,-1,-1,13,43,29,-1,-1,-1,21,20,880,51,34,69,45
"126911",20.8,14.6,967,51.9,37,58,49,.,.,.,.,-1,-1,-1,36,55,50,21.3,11.1,934,61.4,34,50,50,-1,0,-1,41.7,43,57,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.9,21.4,1039,40,42,72,46,.,.,.,.,-1,-1,-1,-3,15,21,-1,-1,-1,21,14.3,964,53.8,35,58,48
"127901",18.1,11.8,1015,50,33,45,53,.,.,.,.,-1,-1,-1,27,38,47,17.8,10,-1,47.6,26,39,48,-1,-1,-1,36.4,15,21,31,.,.,.,.,-1,-1,-1,-1,-1,-1,18.8,14.3,-1,53.8,46,53,62,.,.,.,.,-1,-1,-1,-3,9,18,-1,-1,-1,19.2,15.4,1018,56.5,43,58,65
"127903",19.2,4.5,.,75.9,61,89,61,-1,-1,.,-1,-1,-1,-1,53,87,53,19.9,6.7,.,78.9,72,89,72,17.6,0,.,77.8,38,-4,38,.,.,.,.,-1,-1,-1,-1,-1,-1,17.7,0,.,70,40,90,40,.,.,.,.,-1,-1,-1,30,80,30,-1,-1,-1,20.4,7.7,.,76.5,82,94,82
"127904",20.4,17.9,1049,66.7,36,45,52,.,.,.,.,-1,-1,-1,27,41,50,19.3,6.7,-1,78.9,25,40,45,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,21.9,30.8,1120,56.5,45,50,59,.,.,.,.,-1,-1,-1,13,20,27,-1,-1,-1,20.7,18.5,1049,69.2,38,46,56
"127905",-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-2,-1,-1,-1,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1
"127906",20.2,21.1,-1,67.9,50,46,65,.,.,.,-1,-1,-1,-1,22,18,44,20,18.2,.,78.6,42,42,58,18.7,0,.,81.8,60,60,80,.,.,.,.,-1,-1,-1,-1,-1,-1,20.4,25,-1,57.1,57,50,71,.,.,.,.,-1,-1,-1,10,9,30,-1,-1,-1,21.5,40,-1,66.7,50,47,64
"128901",22,20.6,987,54.8,49,69,63,.,.,.,.,-1,-1,-1,32,63,47,22.4,23.8,976,60,52,58,73,18.8,0,877,27.6,30,56,52,.,.,.,.,-1,-1,-1,-1,-1,-1,21.4,15.4,1005,48.1,46,85,50,.,.,.,.,-1,-1,-1,23,46,46,-1,-1,-1,22.7,26.9,1021,78.8,66,81,72
"128902",16.9,7.1,-1,32.6,24,39,51,-1,-1,.,-1,-1,-1,-1,14,36,50,16.1,0,-1,55,24,35,63,16.1,0,-1,25,18,32,52,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,13,24,43,42,.,.,.,.,-1,-1,-1,14,29,45,-1,-1,33,15.6,0,-1,45.5,25,50,40
"128903",16.4,0,-1,43.8,21,43,29,.,.,.,.,-1,-1,-1,-3,20,-3,-1,-1,-1,50,25,50,38,16.4,0,-1,43.8,21,43,29,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,37.5,17,33,17,.,.,.,.,-1,-1,-1,-3,25,13,-1,-1,-1,.,.,.,.,-1,-1,-1
"128904",19,15.4,1004,96.3,45,72,60,.,.,.,.,-1,-1,-1,14,57,29,17.9,8.3,-1,92.3,40,60,60,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20.2,21.4,1060,100,50,86,60,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.2,17.4,1035,100,48,76,58
"129901",22.1,40,1050,55.6,57,74,71,.,.,.,-1,-1,-1,-1,31,71,46,22.3,37,1043,57.5,61,74,76,-1,0,-1,45.5,33,60,44,.,.,.,.,-1,-1,-1,-1,-1,-1,21.8,44.8,1064,52.7,52,75,63,.,-1,-1,-1,-1,-1,-1,26,42,49,-1,-1,-1,22.2,43.5,1061,57,59,75,72
"129902",21,20.3,981,60.6,43,60,60,18.9,7.1,902,51.9,20,40,35,26,43,38,21.2,18.9,969,66,43,54,64,18.9,11.5,966,56.5,34,61,49,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.7,22,993,55.4,44,66,56,.,-1,-1,-1,-1,-1,-1,20,32,44,-1,-3,25,21.6,23.9,994,61.8,48,62,65
"129903",19.9,21.1,946,47.2,50,66,60,.,-1,-1,33.3,25,25,38,32,54,41,19.3,16.7,926,50.5,52,65,64,-1,11.1,938,22.5,45,63,52,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.8,28.6,983,42.4,46,68,55,.,-1,-1,-1,-1,-1,-1,29,41,39,-1,-1,14,19.7,22.6,949,56.4,53,70,65
"129904",19.1,26.3,981,41.3,29,43,55,-1,-1,.,-1,-1,-1,-1,8,36,38,19,28.6,960,44.7,24,38,53,.,-1,-1,60,20,40,60,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.5,1011,37.8,36,48,56,.,.,.,.,-1,-1,-1,4,7,26,-1,-1,-1,19.1,30.3,983,40.2,31,43,55
"129905",20.8,21.7,959,48.7,57,71,72,-1,-1,-1,-1,-1,-1,-1,55,64,74,21,17.9,954,53.8,57,64,80,-1,16.7,913,42.9,46,57,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.5,27.8,966,42.4,56,79,62,-1,-1,-1,-1,-1,-1,-1,30,44,53,-1,-1,25,20.7,20.5,957,48.8,58,73,73
"129906",18.7,15.1,945,45.3,34,50,45,16.4,0,791,58.7,23,36,42,29,48,40,19.7,21.6,956,46.3,39,49,55,-1,27.3,1013,28.9,29,57,36,.,.,.,.,-1,-1,-1,-1,-1,-1,17.8,8.3,931,44.4,30,51,37,.,.,.,-1,-1,-1,-1,9,21,24,-3,20,-3,21.2,22.9,991,46.1,44,57,53
"129910",20.4,32.3,1002,62,45,52,55,.,.,.,-1,-1,-1,-1,30,45,40,22.5,33.3,994,55.6,38,38,54,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,18.4,31.3,1010,69.6,52,67,57,.,.,.,.,-1,-1,-1,14,27,24,-1,-1,-1,20.4,33.3,1004,71.4,49,58,56
"130801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"130901",24,46.7,1072,88,61,74,71,-1,-1,-1,-2,-1,-1,-1,21,48,43,23.9,47.9,1069,88.8,62,69,77,21.9,31.1,992,64.3,41,59,63,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,45.7,1075,87.3,59,78,66,-1,-1,-1,-1,-1,-1,-1,19,35,44,5,10,10,24.3,48.9,1085,92.3,65,77,73
"130902",19.8,21.3,966,70.1,37,49,51,.,.,.,.,-1,-1,-1,35,50,42,19.6,22.7,983,68.8,38,43,59,-1,20,964,53.6,25,43,39,.,.,.,-1,-1,-1,-1,-1,-1,-1,19.9,20,951,71.4,36,54,46,.,.,.,-1,-1,-1,-1,12,22,24,-1,-1,-1,20.1,21.9,968,86.5,45,54,61
"131001",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"132902",19.1,9.1,.,91.7,42,58,50,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,19.5,16.7,.,100,33,67,50,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,18.6,0,.,83.3,50,50,50,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.6,10,.,100,50,70,60
"133901",18.6,0,951,48.6,21,62,35,.,.,.,.,-1,-1,-1,15,46,33,18.6,0,983,60,25,44,44,-1,0,-1,40,30,70,36,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,0,-1,33.3,15,85,23,.,.,.,.,-1,-1,-1,14,43,22,-1,-1,-1,19.1,0,927,55,16,58,35
"133902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"133903",21.1,32,1026,65.6,57,74,72,-1,0,-1,83.3,60,60,-4,40,59,59,21.9,36.1,1026,74.6,60,71,81,20.8,17.5,965,51.9,51,70,68,.,.,.,-1,-1,-1,-1,-1,-1,-1,20.1,26.7,1027,56.8,54,76,64,.,-1,-1,-1,-1,-1,-1,42,55,65,-1,-1,-1,21.3,37.6,1048,72.3,59,76,74
"133904",22.1,25.4,950,76.3,38,56,48,.,-1,-1,-2,-1,-1,-1,16,42,29,21.4,20,937,77.8,39,54,54,17,5,827,71.4,21,46,32,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.7,30.6,962,75,37,59,43,.,-1,-1,-2,-1,-1,-1,14,29,23,-1,-1,-1,23.2,33.3,993,75,47,62,57
"133905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"134901",19.9,12.9,910,75.6,42,60,55,.,.,.,.,-1,-1,-1,17,25,50,21.4,18.8,944,80,63,68,75,-1,0,-1,50,-3,33,-3,.,.,.,.,-1,-1,-1,-1,-1,-1,17.2,6.7,875,71.4,25,54,38,.,.,.,.,-1,-1,-1,-3,25,13,-1,-1,-3,20.3,15.4,944,83.9,58,71,75
"135001",-1,-1,.,28.6,14,57,14,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,20,-3,60,-3,.,.,.,.,-1,-1,-1,20,40,20,-1,-1,-1,-1,-1,.,33.3,17,50,17
"136901",20.4,23.1,954,76.5,47,63,53,.,-1,-1,-1,-1,-1,-1,40,53,47,21.1,29.4,984,68,48,62,52,20.3,18.2,953,55,41,65,56,.,.,.,.,-1,-1,-1,-1,-1,-1,19,11.1,-1,100,45,64,55,.,.,.,.,-1,-1,-1,27,40,44,-1,-1,-1,20.5,28.6,983,-2,57,64,53
"137901",19,11.6,900,66,46,53,70,-1,12.5,852,-2,29,29,43,32,44,61,18.9,10.4,893,72.6,48,55,74,18.1,5.6,849,62.1,40,47,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,13.1,906,59.2,44,52,66,-1,-1,-1,-1,-1,-1,-1,21,25,58,-1,-1,-3,21.5,26.5,990,64.2,64,73,78
"137902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"137903",19.3,20,966,60.6,24,58,36,.,.,.,.,-1,-1,-1,19,44,38,17.8,0,-1,61.5,15,46,38,17.6,10,928,45.5,19,43,33,.,.,.,.,-1,-1,-1,-1,-1,-1,20,33.3,1000,60,30,65,35,.,.,.,.,-1,-1,-1,9,36,27,-1,-1,-1,21.1,30,987,90.9,33,83,42
"137904",18.7,13.8,921,78.4,34,49,50,.,.,.,.,-1,-1,-1,42,60,58,18.6,18.8,902,84.2,40,55,60,16.8,0,-1,73.1,15,36,33,.,.,.,.,-1,-1,-1,-1,-1,-1,18.8,7.7,-1,72.2,28,42,39,-1,-1,.,-1,-1,-1,-1,8,7,31,-1,-1,-1,21.8,33.3,-1,90,80,80,90
"138902",21,14.3,-1,50,50,50,71,.,.,.,-1,-1,-1,-1,14,14,57,-1,-1,.,57.1,43,43,71,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,42.9,57,57,71,.,.,.,.,-1,-1,-1,14,14,43,-1,-1,-1,21,14.3,-1,63.6,55,55,73
"138903",18.5,4.8,.,80.8,31,42,46,-1,-1,.,-1,-3,-3,-3,7,13,33,19.4,9.1,.,68.8,25,31,44,-1,-1,.,44.4,-3,25,50,.,.,.,.,-1,-1,-1,-1,-1,-1,17.5,0,.,100,40,60,50,.,.,.,.,-1,-1,-1,-3,18,27,-1,-1,-1,19.4,8.3,.,92.3,62,69,62
"138904",20,0,.,54.5,60,80,70,.,.,.,.,-1,-1,-1,56,78,67,-1,-1,.,50,57,71,71,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,44.4,63,75,75
"139905",20.7,27.3,-1,-2,-3,20,40,-1,-1,.,-2,-1,-1,-1,-1,-1,-1,21.6,28.6,.,-2,-3,20,40,-1,-1,.,-2,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20,26.3,-1,-2,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.3,30,-1,-2,-3,20,40
"139908",19.1,9.1,.,78.6,31,46,54,-1,-1,.,-1,-1,-1,-1,40,60,60,18.3,16.7,.,75,29,43,43,-1,-1,.,-2,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20,0,.,83.3,33,50,67,.,.,.,.,-1,-1,-1,17,33,50,-1,-1,-1,20.9,14.3,.,70,33,56,56
"139909",19.8,28.9,1072,53.9,41,59,56,15.9,3.7,850,50,8,33,24,18,38,37,21.2,32.5,1083,48.8,39,49,61,-1,-1,-1,14.3,17,33,17,-1,-1,-1,60,60,60,60,-1,-1,-1,18.3,26,1064,58.8,43,69,51,-1,-1,-1,-2,-1,-1,-1,20,28,41,-1,-1,-1,22.1,37.5,1091,56.6,57,73,74
"139911",21.4,31.9,1001,50.3,46,60,63,-1,0,-1,31.3,7,13,38,30,48,48,21,17.9,948,53.3,48,59,70,-1,-1,.,-1,-1,-1,80,-1,-1,.,-1,-1,-1,40,-1,-1,-1,22.3,52.6,1076,46.3,43,61,54,.,.,.,-1,-1,-1,-1,17,32,48,11,11,40,21.7,33.3,1011,51.9,50,66,66
"139912",23,44.8,-1,51.8,52,69,60,.,.,.,.,-1,-1,-1,38,63,46,23.2,44.4,-1,54.5,54,72,61,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,22.8,45.5,-1,47.8,50,65,59,.,.,.,.,-1,-1,-1,11,32,32,-1,-1,-1,23.3,46.4,-1,51.9,54,68,63
"140901",-1,-1,.,23.1,9,36,9,.,.,.,-1,-1,-1,-1,-3,29,-3,-1,-1,.,28.6,20,20,20,.,.,.,0,-3,20,-3,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,16.7,-3,50,-3,.,.,.,.,-1,-1,-1,-3,25,-3,-1,-1,-1,-1,-1,.,-1,-1,-1,-1
"140904",20,17.8,-1,60.8,50,55,75,-1,-1,.,60,20,20,40,42,42,73,19.7,12,-1,65.8,47,50,77,18.2,0,-1,41.2,33,35,70,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,20.3,25,.,55.6,53,60,74,.,.,.,.,-1,-1,-1,26,25,54,-1,-1,-1,21,25.9,-1,79.4,67,75,84
"140905",19.8,20,1002,60,46,57,61,-1,-1,.,-1,-1,-1,-1,42,47,58,20.1,27.8,-1,62.1,50,58,73,18.3,7.7,-1,41.9,36,46,57,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,19.3,8.3,-1,57.1,40,55,45,.,.,.,.,-1,-1,-1,27,38,50,-1,-1,-1,21.7,38.5,-1,86.7,67,80,67
"140907",19,23.5,-1,-2,53,56,58,.,.,.,.,-1,-1,-1,33,43,29,18.8,25,-1,100,58,54,69,16.3,0,.,75,33,40,36,.,.,.,.,-1,-1,-1,-1,-1,-1,19.6,20,.,-2,40,60,33,.,.,.,.,-1,-1,-1,-1,-3,-1,-1,-1,-1,20.5,36.4,-1,-2,75,75,88
"140908",19.1,9.5,-1,80.8,52,72,64,.,.,.,.,-1,-1,-1,60,80,60,19.7,9.1,-1,78.6,50,71,64,19,14.3,.,63.6,50,60,60,.,.,.,.,-1,-1,-1,-1,-1,-1,18.5,10,.,83.3,55,73,64,.,.,.,.,-1,-1,-1,14,29,43,-1,-1,-1,19.2,7.1,-1,93.3,53,80,67
"141901",21.5,25.2,979,53.4,35,47,53,.,.,.,-1,-1,-1,-1,30,43,57,22,27.8,969,64.9,44,52,64,19.2,27.3,958,37.9,32,36,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.4,20.5,999,40.2,23,41,39,.,-1,-1,-2,-1,-1,-1,10,20,34,-1,-1,-3,21.7,23.2,979,55.9,35,48,53
"141902",17.6,10,993,66.7,38,71,46,.,.,.,.,-1,-1,-1,38,63,50,17.8,0,-1,100,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,20,978,50,22,70,33,.,.,.,.,-1,-1,-1,-1,40,-1,-1,-1,-1,18.2,12.5,993,66.7,40,82,40
"142901",17.1,5.1,890,76.5,37,45,66,.,.,.,.,-1,-1,-1,19,33,56,16.3,0,-1,76.9,42,42,81,17.2,5.9,892,72.3,36,43,69,.,.,.,.,-1,-1,-1,-1,-1,-1,17.9,10.5,912,76,30,48,50,.,.,.,.,-1,-1,-1,7,7,50,-1,-1,-1,16.4,0,-1,-2,40,60,40
"143901",20.1,28,1001,74.6,55,66,75,16.6,0,-1,100,43,71,43,30,70,45,20.1,25,1017,82.4,54,66,77,-1,-1,-1,20,20,80,40,.,.,.,.,-1,-1,-1,-1,-1,-1,20,31.8,987,66.7,56,66,73,.,.,.,.,-1,-1,-1,8,38,29,-1,-1,-1,20.6,32.6,1011,76.8,60,64,82
"143902",-1,23.1,1064,65,65,85,80,.,.,.,.,-1,-1,-1,-1,-1,-1,.,20,1042,55.6,56,67,89,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,25,1080,72.7,73,-4,73,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,1065,75,75,94,81
"143903",21.4,26.5,966,75.6,50,59,66,.,-1,-1,-1,-1,-1,-1,38,50,63,20.7,20,930,80,44,52,64,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,22.9,35.7,1022,70,58,68,68,.,.,.,.,-1,-1,-1,10,10,30,-1,-1,-1,21.4,29,978,79.5,55,63,66
"143904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"143905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"143906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"144901",20.5,27.1,994,63.6,49,68,61,-1,0,860,38.9,13,27,40,18,39,47,21.1,27,986,68.5,57,69,69,-1,0,866,52.2,25,48,55,.,.,.,.,-1,-1,-1,-1,-1,-1,20.1,27.3,1004,58.9,40,67,54,.,-1,-1,-1,-1,-1,-1,19,34,41,-1,-1,-1,21.8,38,1042,73.5,65,83,69
"144902",22.8,25,979,67.8,50,55,66,-1,-1,-1,80,20,40,40,60,70,60,.,15.8,943,76,54,54,81,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,22.8,33.3,1013,61.8,47,57,53,.,.,.,.,-1,-1,-1,-3,-3,13,-1,-1,-1,-1,27.8,995,72,55,59,69
"144903",.,25,959,50,31,53,33,.,-1,-1,50,29,63,29,29,50,22,.,20,982,55.6,43,50,50,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,.,-1,-1,42.9,17,57,14,.,.,.,.,-1,-1,-1,-3,13,11,-1,-1,-1,.,-1,-1,60,40,40,43
"145901",20.9,21.4,942,43.8,24,40,53,.,.,.,-1,-1,-1,-1,13,38,33,-1,33.3,998,52.9,36,50,80,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,0,854,33.3,13,31,27,.,.,.,-1,-1,-1,-1,17,15,38,-1,-1,-1,20.9,21.4,942,56,29,48,58
"145902",19.5,5.7,893,74.5,46,52,76,.,.,.,-1,-1,-1,-1,50,63,75,18.7,5.9,839,77.3,43,52,70,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20.6,5.6,939,72,48,52,81,.,.,.,-1,-1,-1,-1,6,12,50,-1,-1,-1,19.5,5.9,896,79.1,50,57,78
"145906",19.5,16.7,936,78.9,39,58,53,-1,-1,-1,-1,-1,-1,-1,20,50,30,19.3,13.3,945,78.9,42,58,58,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,19.7,20,927,78.9,37,58,47,-1,-1,-1,-2,-1,-1,-1,8,25,33,-1,-1,-1,19.7,22.7,974,71,35,58,48
"145907",-1,0,-1,55.6,-3,63,13,-1,-1,.,-1,-1,-1,-1,-3,60,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-2,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,33.3,-3,60,-3,.,.,.,.,-1,-1,-1,-3,40,20,-1,-1,-1,-1,-1,-1,50,-3,60,-3
"145911",19.4,15.4,927,59.1,29,48,37,.,-1,-1,-1,-1,-1,-1,18,64,36,18.4,13.3,908,60,25,42,42,.,-1,-1,40,20,60,20,.,.,.,.,-1,-1,-1,-1,-1,-1,20.6,18.2,948,57.9,33,56,32,.,.,.,.,-1,-1,-1,-3,11,-3,-1,-1,-1,19.4,17.4,940,60.5,31,47,41
"146901",17.8,8.8,862,86.7,24,44,39,15,0,726,-2,-3,14,7,24,48,29,16.9,7.1,871,91.8,22,39,38,-1,0,768,81.5,17,50,29,.,-1,-1,-2,-1,-1,-1,-1,-1,-1,19,11.4,847,79.5,28,51,39,.,-1,-1,-2,-1,-1,-1,14,34,28,-1,-1,-3,18.3,16.7,946,78.7,36,50,49
"146902",18.4,16.8,941,49.8,37,51,50,16.5,6.7,780,93.8,18,35,35,27,36,45,18.5,14.9,923,58.7,40,49,55,-1,16.7,867,38.7,22,33,33,.,.,.,.,-1,-1,-1,-1,-1,-1,18.2,20,968,39.8,33,54,45,.,-1,-1,-1,-1,-1,-1,13,27,31,-1,-1,-1,20.2,18.9,975,47.4,40,56,55
"146903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"146904",22.9,15.4,943,57.4,32,42,53,-1,-1,-1,-1,-1,-1,-1,50,50,62,-1,18.5,922,67.5,31,39,60,-1,-1,-1,50,17,17,50,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,8.3,988,42.9,33,46,45,.,.,.,.,-1,-1,-1,7,20,33,-1,-1,-1,24,18.2,959,55.9,37,48,54
"146905",19.8,3.8,852,78.8,21,30,48,-1,7.7,852,100,33,42,42,33,42,58,-1,6.3,845,84.2,22,39,44,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,0,863,71.4,20,20,53,.,.,.,.,-1,-1,-1,10,10,20,-1,-1,-1,-1,0,852,76.5,16,26,53
